"DRUG_CODE_ID","DESCRIPTION","BNF1","BNF2","BNF3","ATC","FREQUENCY","DATABASE"
"77521","Vardenafil 20mg tablets (Waymade Healthcare Plc)",,,,"G04BE09","0","CEGEDIM"
"77522","Vardenafil 20mg tablets (Waymade Healthcare Plc) 4 tablet",,,,"G04BE09","0","CEGEDIM"
"77596","Cialis 10mg tablets (Waymade Healthcare Plc)",,,,"G04BE08","0","CEGEDIM"
"77597","Cialis 10mg tablets (Waymade Healthcare Plc) 4 tablet",,,,"G04BE08","0","CEGEDIM"
"77602","Cialis 20mg tablets (Waymade Healthcare Plc)",,,,"G04BE08","0","CEGEDIM"
"77603","Cialis 20mg tablets (Waymade Healthcare Plc) 4 tablet",,,,"G04BE08","0","CEGEDIM"
"77995","Levitra 20mg tablets (Waymade Healthcare Plc)",,,,"G04BE09","1","CEGEDIM"
"77996","Levitra 20mg tablets (Waymade Healthcare Plc) 4 tablet",,,,"G04BE09","0","CEGEDIM"
"78000","Levitra 10mg tablets (Waymade Healthcare Plc)",,,,"G04BE09","0","CEGEDIM"
"78001","Levitra 10mg tablets (Waymade Healthcare Plc) 4 tablet",,,,"G04BE09","0","CEGEDIM"
"82486","Caverject 10microgram powder and solvent for solution for injection vials (Waymade Healthcare Plc)",,,,"G04BE01","1","CEGEDIM"
"82487","Caverject 10microgram powder and solvent for solution for injection vials (Waymade Healthcare Plc) 1 vial",,,,"G04BE01","0","CEGEDIM"
"82495","Caverject 20microgram powder and solvent for solution for injection vials (Waymade Healthcare Plc)",,,,"G04BE01","0","CEGEDIM"
"82496","Caverject 20microgram powder and solvent for solution for injection vials (Waymade Healthcare Plc) 1 vial",,,,"G04BE01","0","CEGEDIM"
"82497","Caverject 40microgram powder and solvent for solution for injection vials (Waymade Healthcare Plc)",,,,"G04BE01","0","CEGEDIM"
"82498","Caverject 40microgram powder and solvent for solution for injection vials (Waymade Healthcare Plc) 1 vial",,,,"G04BE01","0","CEGEDIM"
"82606","Muse 250microgram urethral sticks (Waymade Healthcare Plc)",,,,"G04BE01","0","CEGEDIM"
"82607","Muse 250microgram urethral sticks (Waymade Healthcare Plc) 6 applicator",,,,"G04BE01","0","CEGEDIM"
"82608","Muse 500microgram urethral sticks (Waymade Healthcare Plc)",,,,"G04BE01","1","CEGEDIM"
"82609","Muse 500microgram urethral sticks (Waymade Healthcare Plc) 1 applicator",,,,"G04BE01","0","CEGEDIM"
"82612","Muse 250microgram urethral sticks (Waymade Healthcare Plc) 1 applicator",,,,"G04BE01","0","CEGEDIM"
"82615","Muse 1000microgram urethral sticks (Waymade Healthcare Plc)",,,,"G04BE01","36","CEGEDIM"
"82616","Muse 1000microgram urethral sticks (Waymade Healthcare Plc) 1 applicator",,,,"G04BE01","0","CEGEDIM"
"83898","Alprostadil 10microgram powder and solvent for solution for injection cartridges with device",,,,"G04BE01","44","CEGEDIM"
"83899","Viridal Duo Starter Pack 10microgram powder and solvent for solution for injection cartridges with device (UCB Pharma Ltd)",,,,"G04BE01","212","CEGEDIM"
"83900","Viridal Duo Starter Pack 10microgram powder and solvent for solution for injection cartridges with device (UCB Pharma Ltd) 2 cartridge",,,,"G04BE01","0","CEGEDIM"
"83901","Alprostadil 20microgram powder and solvent for solution for injection cartridges with device",,,,"G04BE01","73","CEGEDIM"
"83902","Viridal Duo Starter Pack 20microgram powder and solvent for solution for injection cartridges with device (UCB Pharma Ltd)",,,,"G04BE01","293","CEGEDIM"
"83903","Viridal Duo Starter Pack 20microgram powder and solvent for solution for injection cartridges with device (UCB Pharma Ltd) 2 cartridge",,,,"G04BE01","0","CEGEDIM"
"83904","Alprostadil 40microgram powder and solvent for solution for injection cartridges with device",,,,"G04BE01","108","CEGEDIM"
"83905","Viridal Duo Starter Pack 40microgram powder and solvent for solution for injection cartridges with device (UCB Pharma Ltd)",,,,"G04BE01","200","CEGEDIM"
"83906","Viridal Duo Starter Pack 40microgram powder and solvent for solution for injection cartridges with device (UCB Pharma Ltd) 2 cartridge",,,,"G04BE01","0","CEGEDIM"
"86653","Alprostadil 10microgram powder and solvent for solution for injection cartridges",,,,"G04BE01","126","CEGEDIM"
"86654","Viridal Duo Continuation Pack 10microgram powder and solvent for solution for injection cartridges (UCB Pharma Ltd)",,,,"G04BE01","746","CEGEDIM"
"86655","Viridal Duo Continuation Pack 10microgram powder and solvent for solution for injection cartridges (UCB Pharma Ltd) 2 cartridge",,,,"G04BE01","0","CEGEDIM"
"86661","Alprostadil 20microgram powder and solvent for solution for injection cartridges",,,,,"250","CEGEDIM"
"86662","Viridal Duo Continuation Pack 20microgram powder and solvent for solution for injection cartridges (UCB Pharma Ltd)",,,,"G04BE01","1065","CEGEDIM"
"86663","Viridal Duo Continuation Pack 20microgram powder and solvent for solution for injection cartridges (UCB Pharma Ltd) 2 cartridge",,,,"G04BE01","0","CEGEDIM"
"99045","Levitra 10mg tablets (Dowelhurst Ltd)",,,,"G04BE09","0","CEGEDIM"
"99046","Levitra 10mg tablets (Dowelhurst Ltd) 4 tablet",,,,"G04BE09","0","CEGEDIM"
"99436","Viagra 50mg tablets (Dowelhurst Ltd) 4 tablet",,,,"G04BE03","0","CEGEDIM"
"104774","Cialis 10mg tablets (DE Pharmaceuticals)",,,,"G04BE08","0","CEGEDIM"
"104775","Cialis 10mg tablets (DE Pharmaceuticals) 4 tablet",,,,"G04BE08","0","CEGEDIM"
"104776","Cialis 20mg tablets (DE Pharmaceuticals)",,,,"G04BE08","0","CEGEDIM"
"104777","Cialis 20mg tablets (DE Pharmaceuticals) 4 tablet",,,,"G04BE08","0","CEGEDIM"
"104814","Sildenafil 2.5mg/5ml oral solution",,,,"G04BE03","0","CEGEDIM"
"104815","Sildenafil 2.5mg/5ml oral solution (Special Order)",,,,"G04BE03","0","CEGEDIM"
"104816","Sildenafil 2.5mg/5ml oral solution (Special Order) 1 ml",,,,"G04BE03","0","CEGEDIM"
"104817","Sildenafil 2.5mg/5ml oral suspension",,,,"G04BE03","0","CEGEDIM"
"104818","Sildenafil 2.5mg/5ml oral suspension (Special Order)",,,,"G04BE03","0","CEGEDIM"
"104819","Sildenafil 2.5mg/5ml oral suspension (Special Order) 1 ml",,,,"G04BE03","0","CEGEDIM"
"105413","Levitra 10mg tablets (DE Pharmaceuticals)",,,,"G04BE09","28","CEGEDIM"
"105414","Levitra 10mg tablets (DE Pharmaceuticals) 4 tablet",,,,"G04BE09","0","CEGEDIM"
"105859","Viagra 25mg tablets (DE Pharmaceuticals)",,,,"G04BE03","0","CEGEDIM"
"105860","Viagra 25mg tablets (DE Pharmaceuticals) 4 tablet",,,,"G04BE03","0","CEGEDIM"
"105864","Viagra 50mg tablets (DE Pharmaceuticals)",,,,"G04BE03","49","CEGEDIM"
"105865","Viagra 50mg tablets (DE Pharmaceuticals) 4 tablet",,,,"G04BE03","0","CEGEDIM"
"106365","Sildenafil 25mg/5ml oral solution",,,,"G04BE03","13","CEGEDIM"
"106366","Sildenafil 25mg/5ml oral solution (Special Order)",,,,"G04BE03","0","CEGEDIM"
"106367","Sildenafil 25mg/5ml oral solution (Special Order) 1 ml",,,,"G04BE03","0","CEGEDIM"
"106370","Sildenafil 25mg/5ml oral suspension",,,,"G04BE03","57","CEGEDIM"
"106371","Sildenafil 25mg/5ml oral suspension (Drug Tariff Special Order)",,,,"G04BE03","0","CEGEDIM"
"106372","Sildenafil 25mg/5ml oral suspension (Drug Tariff Special Order) 1 ml",,,,"G04BE03","0","CEGEDIM"
"106801","Sildenafil 5mg/5ml oral solution",,,,"G04BE03","3","CEGEDIM"
"106802","Sildenafil 5mg/5ml oral solution (Special Order)",,,,"G04BE03","0","CEGEDIM"
"106803","Sildenafil 5mg/5ml oral solution (Special Order) 1 ml",,,,"G04BE03","0","CEGEDIM"
"106808","Sildenafil 5mg/5ml oral suspension",,,,"G04BE03","5","CEGEDIM"
"106809","Sildenafil 5mg/5ml oral suspension (Special Order)",,,,"G04BE03","0","CEGEDIM"
"106810","Sildenafil 5mg/5ml oral suspension (Special Order) 1 ml",,,,"G04BE03","0","CEGEDIM"
"110780","Cialis 10mg tablets (Sigma Pharmaceuticals Plc)",,,,"G04BE08","12","CEGEDIM"
"110781","Cialis 10mg tablets (Sigma Pharmaceuticals Plc) 4 tablet",,,,"G04BE08","0","CEGEDIM"
"110782","Cialis 20mg tablets (Sigma Pharmaceuticals Plc)",,,,"G04BE08","0","CEGEDIM"
"110783","Cialis 20mg tablets (Sigma Pharmaceuticals Plc) 4 tablet",,,,"G04BE08","0","CEGEDIM"
"110784","Cialis 20mg tablets (Sigma Pharmaceuticals Plc) 8 tablet",,,,"G04BE08","0","CEGEDIM"
"113002","Viagra 25mg tablets (Sigma Pharmaceuticals Plc) 4 tablet",,,,"G04BE03","0","CEGEDIM"
"112998","Viagra 100mg tablets (Sigma Pharmaceuticals Plc)",,,,"G04BE03","0","CEGEDIM"
"112999","Viagra 100mg tablets (Sigma Pharmaceuticals Plc) 4 tablet",,,,"G04BE03","0","CEGEDIM"
"113000","Viagra 100mg tablets (Sigma Pharmaceuticals Plc) 8 tablet",,,,"G04BE03","0","CEGEDIM"
"113001","Viagra 25mg tablets (Sigma Pharmaceuticals Plc)",,,,"G04BE03","2","CEGEDIM"
"113003","Viagra 25mg tablets (Sigma Pharmaceuticals Plc) 8 tablet",,,,"G04BE03","0","CEGEDIM"
"113006","Viagra 50mg tablets (Sigma Pharmaceuticals Plc)",,,,"G04BE03","3","CEGEDIM"
"113007","Viagra 50mg tablets (Sigma Pharmaceuticals Plc) 4 tablet",,,,"G04BE03","0","CEGEDIM"
"113011","Viagra 50mg tablets (Sigma Pharmaceuticals Plc) 8 tablet",,,,"G04BE03","0","CEGEDIM"
"113094","Levitra 10mg tablets (Sigma Pharmaceuticals Plc)",,,,"G04BE09","1","CEGEDIM"
"113095","Levitra 10mg tablets (Sigma Pharmaceuticals Plc) 4 tablet",,,,"G04BE09","0","CEGEDIM"
"113096","Levitra 5mg tablets (Sigma Pharmaceuticals Plc)",,,,"G04BE09","0","CEGEDIM"
"113097","Levitra 5mg tablets (Sigma Pharmaceuticals Plc) 4 tablet",,,,"G04BE09","0","CEGEDIM"
"115157","Tadalafil 2.5mg tablets",,,,"G04BE08","5996","CEGEDIM"
"115158","Cialis 2.5mg tablets (Eli Lilly and Company Ltd)",,,,"G04BE08","3307","CEGEDIM"
"115159","Cialis 2.5mg tablets (Eli Lilly and Company Ltd) 28 tablet2 x 14 tablets",,,,"G04BE08","0","CEGEDIM"
"115162","Tadalafil 5mg tablets",,,,"G04BE08","47827","CEGEDIM"
"115163","Cialis 5mg tablets (Eli Lilly and Company Ltd)",,,,"G04BE08","21285","CEGEDIM"
"115164","Cialis 5mg tablets (Eli Lilly and Company Ltd) 28 tablet2 x 14 tablets",,,,"G04BE08","0","CEGEDIM"
"119098","Sildenafil 10mg/5ml oral solution",,,,"G04BE03","0","CEGEDIM"
"119099","Sildenafil 10mg/5ml oral solution (Special Order)",,,,"G04BE03","0","CEGEDIM"
"119100","Sildenafil 10mg/5ml oral solution (Special Order) 1 ml",,,,"G04BE03","0","CEGEDIM"
"119103","Sildenafil 10mg/5ml oral suspension",,,,"G04BE03","144","CEGEDIM"
"119104","Sildenafil 10mg/5ml oral suspension (Drug Tariff Special Order)",,,,"G04BE03","0","CEGEDIM"
"119105","Sildenafil 10mg/5ml oral suspension (Drug Tariff Special Order) 1 ml",,,,"G04BE03","0","CEGEDIM"
"119756","Sildenafil 12.5mg/5ml oral solution",,,,"G04BE03","5","CEGEDIM"
"119757","Sildenafil 12.5mg/5ml oral solution (Special Order)",,,,"G04BE03","0","CEGEDIM"
"119758","Sildenafil 12.5mg/5ml oral solution (Special Order) 1 ml",,,,"G04BE03","0","CEGEDIM"
"119759","Sildenafil 12.5mg/5ml oral suspension",,,,"G04BE03","0","CEGEDIM"
"119760","Sildenafil 12.5mg/5ml oral suspension (Special Order)",,,,"G04BE03","0","CEGEDIM"
"119761","Sildenafil 12.5mg/5ml oral suspension (Special Order) 1 ml",,,,"G04BE03","0","CEGEDIM"
"120620","Sildenafil 50mg/5ml oral solution",,,,"G04BE03","6","CEGEDIM"
"120621","Sildenafil 50mg/5ml oral solution (Special Order)",,,,"G04BE03","0","CEGEDIM"
"120622","Sildenafil 50mg/5ml oral solution (Special Order) 1 ml",,,,"G04BE03","0","CEGEDIM"
"120626","Sildenafil 50mg/5ml oral suspension",,,,"G04BE03","0","CEGEDIM"
"120627","Sildenafil 50mg/5ml oral suspension (Special Order)",,,,"G04BE03","0","CEGEDIM"
"120628","Sildenafil 50mg/5ml oral suspension (Special Order) 1 ml",,,,"G04BE03","0","CEGEDIM"
"127926","Caverject Dual Chamber 20microgram powder and solvent for solution for injection (Mawdsley-Brooks & Company Ltd)",,,,"G04BE01","0","CEGEDIM"
"127927","Caverject Dual Chamber 20microgram powder and solvent for solution for injection (Mawdsley-Brooks & Company Ltd) 2 pre-filled disposable injection",,,,"G04BE01","0","CEGEDIM"
"127928","Caverject 20microgram powder and solvent for solution for injection vials (Mawdsley-Brooks & Company Ltd)",,,,"G04BE01","0","CEGEDIM"
"127929","Caverject 20microgram powder and solvent for solution for injection vials (Mawdsley-Brooks & Company Ltd) 1 vial",,,,"G04BE01","0","CEGEDIM"
"128317","Levitra 10mg tablets (Mawdsley-Brooks & Company Ltd)",,,,"G04BE09","0","CEGEDIM"
"128318","Levitra 10mg tablets (Mawdsley-Brooks & Company Ltd) 4 tablet",,,,"G04BE09","0","CEGEDIM"
"128324","Cialis 2.5mg tablets (Mawdsley-Brooks & Company Ltd)",,,,"G04BE08","0","CEGEDIM"
"128325","Cialis 2.5mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet",,,,"G04BE08","0","CEGEDIM"
"128326","Cialis 20mg tablets (Mawdsley-Brooks & Company Ltd)",,,,"G04BE08","85","CEGEDIM"
"128327","Cialis 20mg tablets (Mawdsley-Brooks & Company Ltd) 8 tablet",,,,"G04BE08","0","CEGEDIM"
"128330","Cialis 10mg tablets (Mawdsley-Brooks & Company Ltd)",,,,"G04BE08","2","CEGEDIM"
"128331","Cialis 10mg tablets (Mawdsley-Brooks & Company Ltd) 4 tablet",,,,"G04BE08","0","CEGEDIM"
"129648","Sildenafil 40mg/50ml solution for injection vials",,,,"G04BE03","3","CEGEDIM"
"129649","Revatio 40mg/50ml solution for injection vials (Pfizer Ltd)",,,,"G04BE03","0","CEGEDIM"
"129650","Revatio 40mg/50ml solution for injection vials (Pfizer Ltd) 1 vial",,,,"G04BE03","0","CEGEDIM"
"136867","Viagra 25mg tablets (Mawdsley-Brooks & Company Ltd)",,,,"G04BE03","0","CEGEDIM"
"136868","Viagra 25mg tablets (Mawdsley-Brooks & Company Ltd) 8 tablet",,,,"G04BE03","0","CEGEDIM"
"136869","Viagra 50mg tablets (Mawdsley-Brooks & Company Ltd)",,,,"G04BE03","0","CEGEDIM"
"136870","Viagra 50mg tablets (Mawdsley-Brooks & Company Ltd) 8 tablet",,,,"G04BE03","0","CEGEDIM"
"136871","Viagra 50mg tablets (Mawdsley-Brooks & Company Ltd) 4 tablet",,,,"G04BE03","0","CEGEDIM"
"137102","Caverject 10microgram powder and solvent for solution for injection vials (Mawdsley-Brooks & Company Ltd)",,,,"G04BE01","0","CEGEDIM"
"137103","Caverject 10microgram powder and solvent for solution for injection vials (Mawdsley-Brooks & Company Ltd) 1 vial",,,,"G04BE01","0","CEGEDIM"
"141985","Caverject Dual Chamber 20microgram powder and solvent for solution for injection (Lexon (UK) Ltd)",,,,"G04BE01","0","CEGEDIM"
"141986","Caverject Dual Chamber 20microgram powder and solvent for solution for injection (Lexon (UK) Ltd) 2 pre-filled disposable injection",,,,"G04BE01","0","CEGEDIM"
"143275","Cialis 5mg tablets (Mawdsley-Brooks & Company Ltd)",,,,"G04BE08","2","CEGEDIM"
"143276","Cialis 5mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet",,,,"G04BE08","0","CEGEDIM"
"143285","Viagra 100mg tablets (Necessity Supplies Ltd)",,,,"G04BE03","3","CEGEDIM"
"143286","Viagra 100mg tablets (Necessity Supplies Ltd) 4 tablet",,,,"G04BE03","0","CEGEDIM"
"143291","Viagra 100mg tablets (Necessity Supplies Ltd) 8 tablet",,,,"G04BE03","0","CEGEDIM"
"143292","Viagra 25mg tablets (Necessity Supplies Ltd)",,,,"G04BE03","1","CEGEDIM"
"143293","Viagra 25mg tablets (Necessity Supplies Ltd) 4 tablet",,,,"G04BE03","0","CEGEDIM"
"143294","Viagra 25mg tablets (Necessity Supplies Ltd) 8 tablet",,,,"G04BE03","0","CEGEDIM"
"143295","Viagra 50mg tablets (Necessity Supplies Ltd)",,,,"G04BE03","1","CEGEDIM"
"143296","Viagra 50mg tablets (Necessity Supplies Ltd) 4 tablet",,,,"G04BE03","0","CEGEDIM"
"143297","Viagra 50mg tablets (Necessity Supplies Ltd) 8 tablet",,,,"G04BE03","0","CEGEDIM"
"143351","Levitra 5mg tablets (Mawdsley-Brooks & Company Ltd)",,,,"G04BE09","0","CEGEDIM"
"143352","Levitra 5mg tablets (Mawdsley-Brooks & Company Ltd) 4 tablet",,,,"G04BE09","0","CEGEDIM"
"143426","Cialis 10mg tablets (Necessity Supplies Ltd)",,,,"G04BE08","9","CEGEDIM"
"143427","Cialis 10mg tablets (Necessity Supplies Ltd) 4 tablet",,,,"G04BE08","0","CEGEDIM"
"143428","Cialis 20mg tablets (Necessity Supplies Ltd)",,,,"G04BE08","11","CEGEDIM"
"143429","Cialis 20mg tablets (Necessity Supplies Ltd) 4 tablet",,,,"G04BE08","0","CEGEDIM"
"143430","Cialis 20mg tablets (Necessity Supplies Ltd) 8 tablet",,,,"G04BE08","0","CEGEDIM"
