"DRUG_CODE_ID","DESCRIPTION","BNF1","BNF2","BNF3","ATC","FREQUENCY","DATABASE"
"84902998","Sildenafil 10mg/5ml oral solution","02050100","00000000","00000000",,"822","IMRD"
"86117998","Sildenafil 20mg tablets","02050100","00000000","00000000","G04BE03","466","IMRD"
"86118998","Sildenafil 20mg tablets","02050100","00000000","00000000","G04BE03","3820","IMRD"
"86483979","Alprostadil 40microgram powder and solvent for solution for injection cartridges","07040500","00000000","00000000","G04BE01","2789","IMRD"
"86484979","Alprostadil 40microgram powder and solvent for solution for injection cartridges with device","07040500","00000000","00000000","G04BE01","1057","IMRD"
"86489979","Alprostadil 20microgram powder and solvent for solution for injection pre-filled disposable devices","07040500","00000000","00000000","G04BE01","1686","IMRD"
"86491979","Alprostadil 10microgram powder and solvent for solution for injection vials","07040500","00000000","00000000","G04BE01","1183","IMRD"
"88146998","Alprostadil 1mg urethral sticks","07040500","00000000","00000000","G04BE01","17035","IMRD"
"88147996","Alprostadil 500microgram urethral sticks","07040500","00000000","00000000","G04BE01","9671","IMRD"
"88147997","Alprostadil 250microgram urethral sticks","07040500","00000000","00000000","G04BE01","5830","IMRD"
"88147998","Alprostadil 125mcg pellets","07040500","00000000","00000000","G04BE01","738","IMRD"
"88148998","Alprostadil 1mg urethral sticks","07040500","00000000","00000000","G04BE01","11012","IMRD"
"88149996","Alprostadil 500microgram urethral sticks","07040500","00000000","00000000","G04BE01","6302","IMRD"
"88149997","Alprostadil 250microgram urethral sticks","07040500","00000000","00000000","G04BE01","3049","IMRD"
"88149998","Alprostadil 125microgram urethral sticks","07040500","00000000","00000000","G04BE01","299","IMRD"
"88315998","Vardenafil 20mg tablets","07040500","00000000","00000000","G04BE09","152411","IMRD"
"88316998","Vardenafil 10mg tablets","07040500","00000000","00000000","G04BE09","87462","IMRD"
"88317998","Vardenafil 5mg tablets","07040500","00000000","00000000","G04BE09","15520","IMRD"
"88393998","Alprostadil 40microgram powder and solvent for solution for injection vials","07040500","00000000","00000000","G04BE01","12313","IMRD"
"88482998","Vardenafil 10mg tablets","07040500","00000000","00000000","G04BE09","26167","IMRD"
"88543996","Alprostadil 40microgram powder and solvent for solution for injection cartridges","07040500","00000000","00000000","G04BE01","2452","IMRD"
"88543997","Alprostadil 20microgram powder and solvent for solution for injection cartridges","07040500","00000000","00000000","G04BE01","2663","IMRD"
"88543998","Alprostadil 10microgram powder and solvent for solution for injection cartridges with device","07040500","00000000","00000000","G04BE01","1948","IMRD"
"89140998","Tadalafil 20mg tablets","07040500","00000000","00000000","G04BE08","275459","IMRD"
"89141998","Tadalafil 10mg tablets","07040500","00000000","00000000","G04BE08","93084","IMRD"
"89142998","Tadalafil 20mg tablets","07040500","00000000","00000000","G04BE08","586587","IMRD"
"89362979","Vardenafil 10mg tablets","07040500","00000000","00000000","G04BE09","1","IMRD"
"89363979","Vardenafil 10mg tablets","07040500","00000000","00000000","G04BE09","28","IMRD"
"89429979","Tadalafil 20mg tablets","07040500","00000000","00000000","G04BE08","3","IMRD"
"89430979","Tadalafil 20mg tablets","07040500","00000000","00000000","G04BE08","81","IMRD"
"89434979","Tadalafil 10mg tablets","07040500","00000000","00000000","G04BE08","5","IMRD"
"89435979","Cialis 10mg tablets","07040501","00000000","00000000",,"1","IMRD"
"89436979","Tadalafil 10mg tablets","07040500","00000000","00000000","G04BE08","7","IMRD"
"89488996","Sildenafil 100mg tablets","07040500","00000000","00000000","G04BE03","2017427","IMRD"
"89488997","Sildenafil 50mg tablets","07040500","00000000","00000000","G04BE03","1325575","IMRD"
"89488998","Sildenafil 25mg tablets","07040500","00000000","00000000","G04BE03","185783","IMRD"
"89564996","Alprostadil 5mcg injection (powder plus diluent)","07040500","00000000","00000000","G04BE01","19","IMRD"
"89564997","Alprostadil 10mcg injection (powder plus diluent)","07040500","00000000","00000000","G04BE01","46","IMRD"
"89564998","Alprostadil 20mcg injection (powder plus diluent)","07040500","00000000","00000000","G04BE01","267","IMRD"
"90872998","Vardenafil 5mg tablets","07040500","00000000","00000000","G04BE09","4769","IMRD"
"90941998","Vardenafil 20mg tablets","07040500","00000000","00000000","G04BE09","42657","IMRD"
"91368996","Sildenafil 100mg tablets","07040500","00000000","00000000","G04BE03","136160","IMRD"
"91368997","Sildenafil 50mg tablets","07040500","00000000","00000000","G04BE03","100592","IMRD"
"91368998","Sildenafil 25mg tablets","07040500","00000000","00000000","G04BE03","19347","IMRD"
"91386997","Alprostadil 20microgram powder and solvent for solution for injection pre-filled disposable devices","07040500","00000000","00000000","G04BE01","16004","IMRD"
"91386998","Alprostadil 10microgram powder and solvent for solution for injection pre-filled disposable devices","07040500","00000000","00000000","G04BE01","8312","IMRD"
"92147996","Alprostadil 40microgram powder and solvent for solution for injection cartridges with device","07040500","00000000","00000000","G04BE01","4951","IMRD"
"92147997","Alprostadil 20microgram powder and solvent for solution for injection cartridges","07040500","00000000","00000000","G04BE01","10612","IMRD"
"92147998","Alprostadil 10microgram powder and solvent for solution for injection vials","07040500","00000000","00000000","G04BE01","5462","IMRD"
"92152998","Tadalafil 10mg tablets","07040500","00000000","00000000","G04BE08","277435","IMRD"
"92624998","Alprostadil 40microgram powder and solvent for solution for injection cartridges","07040500","00000000","00000000","G04BE01","30","IMRD"
"92723979","Sildenafil 50mg tablets","07040500","00000000","00000000","G04BE03","49","IMRD"
"92732979","Alprostadil 40microgram powder and solvent for solution for injection vials","07040500","00000000","00000000","G04BE01","993","IMRD"
"92733979","Alprostadil 1mg urethral sticks","07040500","00000000","00000000","G04BE01","35","IMRD"
"92736979","Alprostadil 20microgram powder and solvent for solution for injection cartridges","07040500","00000000","00000000","G04BE01","2210","IMRD"
"92737979","Alprostadil 20microgram powder and solvent for solution for injection vials","07040500","00000000","00000000","G04BE01","774","IMRD"
"92738979","Alprostadil 10microgram powder and solvent for solution for injection cartridges","07040500","00000000","00000000","G04BE01","1456","IMRD"
"92739979","Alprostadil 10microgram powder and solvent for solution for injection vials","07040500","00000000","00000000","G04BE01","362","IMRD"
"92740996","Alprostadil 5microgram powder and solvent for solution for injection vials","07040500","00000000","00000000","G04BE01","1733","IMRD"
"92740997","Alprostadil 10microgram powder and solvent for solution for injection pre-filled disposable devices","07040500","00000000","00000000","G04BE01","2048","IMRD"
"92740998","Alprostadil 20microgram powder and solvent for solution for injection pre-filled disposable devices","07040500","00000000","00000000","G04BE01","5785","IMRD"
"92741996","Alprostadil 5mcg injection (powder plus diluent)","07040500","00000000","00000000","G04BE01","3884","IMRD"
"92741997","Alprostadil 10microgram powder and solvent for solution for injection vials","07040500","00000000","00000000","G04BE01","18445","IMRD"
"92741998","Alprostadil 20microgram powder and solvent for solution for injection vials","07040500","00000000","00000000","G04BE01","41193","IMRD"
"92742979","Alprostadil 20microgram powder and solvent for solution for injection vials","07040500","00000000","00000000","G04BE01","1540","IMRD"
"92746979","Alprostadil 10microgram powder and solvent for solution for injection vials","07040500","00000000","00000000","G04BE01","659","IMRD"
"93019992","Alprostadil 5 mcg inj","07040500","00000000","00000000","G04BE01","70","IMRD"
"93060992","Alprostadil 5mcg injection (powder plus diluent)","07040500","00000000","00000000","G04BE01","9","IMRD"
"93062992","Alprostadil 10mcg injection (powder plus diluent)","07040500","00000000","00000000","G04BE01","37","IMRD"
"95050998","Alprostadil 500micrograms/1ml solution for infusion ampoules","07010101","00000000","00000000","C01EA01","143","IMRD"
"83244978","Sildenafil 50mg tablets tablets 50 ","07.04.05.00","00.00.00.00","00.00.00.00","","1","IMRD"
"88976979","Cialis 5mg tablets tablets 5 ","07.04.05.01","00.00.00.00","00.00.00.00","","1","IMRD"
"92722979","Viagra 50mg tablets tablets 50 ","07.04.05.00","00.00.00.00","00.00.00.00","","1","IMRD"
"92726979","Viagra 25mg tablets tablets 25 ","07.04.05.00","00.00.00.00","00.00.00.00","","1","IMRD"
"92728979","Sildenafil 25mg tablets tablets 25 mg","07.04.05.00","00.00.00.00","00.00.00.00","G04B E03","1","IMRD"
