"DRUG_CODE_ID","DESCRIPTION","BNF1","BNF2","BNF3","ATC","FREQUENCY","DATABASE"
"45494","Propranolol 10mg tablets (Almus Pharmaceuticals Ltd) Propranolol hydrochloride 10mg Tablet Oral","02040000","04070402","04090300",,"86","CPRD_GOLD"
"707","Propranolol 40mg tablets Propranolol hydrochloride 40mg Tablet Oral","02040000","04070402","04090300",,"3328192","CPRD_GOLD"
"26895","Syprol 10mg/5ml oral solution (Rosemont Pharmaceuticals Ltd) Propranolol hydrochloride 2mg/1ml Oral solution Oral","02040000","04070402","04090300",,"219","CPRD_GOLD"
"42152","Syprol 50mg/5ml oral solution (Rosemont Pharmaceuticals Ltd) Propranolol hydrochloride 10mg/1ml Oral solution Oral","02040000","04070402","04090300",,"214","CPRD_GOLD"
"79115","Propranolol 10mg/5ml oral solution Propranolol hydrochloride 2mg/1ml Oral solution Oral","02040000","04070402","04090300",,"2","CPRD_GOLD"
"65986","Propranolol 10mg tablets (Alliance Healthcare (Distribution) Ltd) Propranolol hydrochloride 10mg Tablet Oral","02040000","04070402","04090300",,"3","CPRD_GOLD"
"27964","Apsolol 40mg Tablet (Approved Prescription Services Ltd) Propranolol hydrochloride 40mg Tablet Oral","02030202","02040000",,,"1","CPRD_GOLD"
"66555","Propranolol 10mg tablets (Boston Healthcare Ltd) Propranolol hydrochloride 10mg Tablet Oral","02040000","04070402","04090300",,"2","CPRD_GOLD"
"60565","Propranolol 40mg tablets (Ranbaxy (UK) Ltd) Propranolol hydrochloride 40mg Tablet Oral","02040000","04070402","04090300",,"1","CPRD_GOLD"
"31776","Propranolol 40mg tablets (Mylan) Propranolol hydrochloride 40mg Tablet Oral","02040000","04070402","04090300",,"63","CPRD_GOLD"
"73765","Propranolol 10mg tablets (Ranbaxy (UK) Ltd) Propranolol hydrochloride 10mg Tablet Oral","02040000","04070402","04090300",,"3","CPRD_GOLD"
"21866","Berkolol 40mg Tablet (Berk Pharmaceuticals Ltd) Propranolol hydrochloride 40mg Tablet Oral","02030202","02040000",,,"4443","CPRD_GOLD"
"57567","Propranolol 10mg/5ml oral suspension Propranolol hydrochloride 2mg/1ml Oral suspension Oral","02040000","04070402","04090300",,"6","CPRD_GOLD"
"34804","Propranolol 10mg tablets (Teva UK Ltd) Propranolol hydrochloride 10mg Tablet Oral","02040000","04070402","04090300",,"1170","CPRD_GOLD"
"14552","Propanix 10mg Tablet (Ashbourne Pharmaceuticals Ltd) Propranolol hydrochloride 10mg Tablet Oral","02030202","02040000",,,"1787","CPRD_GOLD"
"28048","Angilol 10mg Tablet (DDSA Pharmaceuticals Ltd) Propranolol hydrochloride 10mg Tablet Oral","02030202","02040000",,,"2","CPRD_GOLD"
"61727","Propranolol 10mg tablets (Accord Healthcare Ltd) Propranolol hydrochloride 10mg Tablet Oral","02040000","04070402","04090300",,"4","CPRD_GOLD"
"52777","Propranolol 40mg tablets (Kent Pharmaceuticals Ltd) Propranolol hydrochloride 40mg Tablet Oral","02040000","04070402","04090300",,"0","CPRD_GOLD"
"59415","Propranolol 40mg tablets (Accord Healthcare Ltd) Propranolol hydrochloride 40mg Tablet Oral","02040000","04070402","04090300",,"5","CPRD_GOLD"
"34868","Propranolol 40mg tablets (Teva UK Ltd) Propranolol hydrochloride 40mg Tablet Oral","02040000","04070402","04090300",,"1148","CPRD_GOLD"
"56764","Propranolol 40mg tablets (Waymade Healthcare Plc) Propranolol hydrochloride 40mg Tablet Oral","02040000","04070402","04090300",,"0","CPRD_GOLD"
"57342","Propranolol 40mg tablets (Phoenix Healthcare Distribution Ltd) Propranolol hydrochloride 40mg Tablet Oral","02040000","04070402","04090300",,"0","CPRD_GOLD"
"72220","Propranolol 10mg/5ml oral solution sugar free (CST Pharma Ltd) Propranolol hydrochloride 2mg/1ml Oral solution Oral","02040000","04070402","04090300",,"0","CPRD_GOLD"
"55228","Propranolol 40mg tablets (Boston Healthcare Ltd) Propranolol hydrochloride 40mg Tablet Oral","02040000","04070402","04090300",,"0","CPRD_GOLD"
"76633","Propranolol 10mg tablets (DE Pharmaceuticals) Propranolol hydrochloride 10mg Tablet Oral","02040000","04070402","04090300",,"0","CPRD_GOLD"
"2414","Inderal 10mg tablets (AstraZeneca UK Ltd) Propranolol hydrochloride 10mg Tablet Oral","02040000","04070402","04090300",,"90372","CPRD_GOLD"
"54297","Propranolol 50mg/5ml oral solution Propranolol hydrochloride 10mg/1ml Oral solution Oral","02040000","04070402","04090300",,"35","CPRD_GOLD"
"12495","Berkolol 10mg Tablet (Berk Pharmaceuticals Ltd) Propranolol hydrochloride 10mg Tablet Oral","02030202","02040000",,,"2890","CPRD_GOLD"
"43525","Propranolol 10mg tablets (IVAX Pharmaceuticals UK Ltd) Propranolol hydrochloride 10mg Tablet Oral","02040000","04070402","04090300",,"31","CPRD_GOLD"
"81042","Propranolol 40mg/5ml oral solution sugar free (Thame Laboratories Ltd)Propranolol hydrochloride8mg/1mlOral solutionOral ","02040000","04070402","04090300",,"5","CPRD_GOLD"
"81374","Angilol 40mg tablets (Genesis Pharmaceuticals Ltd)Propranolol hydrochloride40mgTabletOral ","02040000","04070402","04090300",,"2","CPRD_GOLD"
"82811","Propranolol 10mg tablets (Relonchem Ltd)Propranolol hydrochloride10mgTabletOral ","02040000","04070402","04090300",,"0","CPRD_GOLD"
