"DRUG_CODE_ID","DESCRIPTION","BNF1","BNF2","BNF3","ATC","FREQUENCY","DATABASE"
"52056","Clobazam 2.5mg/5ml oral suspension Clobazam 500microgram/1ml Oral suspension Oral","04080100",,,,"14","CPRD_GOLD"
"73526","Diazepam 2mg tablets (Crescent Pharma Ltd) Diazepam 2mg Tablet Oral","04010201","04080400","04105000",,"0","CPRD_GOLD"
"30273","Tropium 5mg tablets (Dr Reddy's Laboratories (UK) Ltd) Chlordiazepoxide hydrochloride 5mg Tablet Oral","04010201","10020200",,,"3","CPRD_GOLD"
"74755","Diazepam 10mg/5ml oral suspension (Special Order) Diazepam 2mg/1ml Oral suspension Oral","04010201","04080200","04080300",,"4","CPRD_GOLD"
"51754","Diazepam 10mg/2ml solution for injection ampoules (A A H Pharmaceuticals Ltd) Diazepam 5mg/1ml Solution for injection Intravenous/Intramuscular","04010201","04080200","04080300",,"0","CPRD_GOLD"
"11958","Lexotan 1.5mg Tablet (Roche Products Ltd) Bromazepam 1.5mg Tablet Oral","04010200",,,,"562","CPRD_GOLD"
"4141","Oxazepam 15mg tablets Oxazepam 15mg Tablet Oral","04010201",,,,"238060","CPRD_GOLD"
"8184","DIAZEPAM 10 MG INJ    ","00000000",,,,"1798","CPRD_GOLD"
"30321","Valium 2mg/5ml Oral solution (Roche Products Ltd) Diazepam 400microgram/1ml Oral solution Oral","04010100","04010200",,,"11","CPRD_GOLD"
"63694","Diazepam 2mg tablets (Phoenix Healthcare Distribution Ltd) Diazepam 2mg Tablet Oral","04010201","04080400","04105000",,"0","CPRD_GOLD"
"4395","Stesolid 5mg rectal tube (Accord Healthcare Ltd) Diazepam 2mg/1ml Enema Rectal","04010201","04080200","04080300",,"12982","CPRD_GOLD"
"41582","Chlordiazepoxide 5mg capsules (Actavis UK Ltd) Chlordiazepoxide hydrochloride 5mg Capsule Oral","04010201","10020200",,,"2","CPRD_GOLD"
"69783","Diazepam 2mg/5ml oral suspension (A A H Pharmaceuticals Ltd) Diazepam 400microgram/1ml Oral suspension Oral","04010201","04080200","04080300",,"2","CPRD_GOLD"
"34681","Diazepam 5mg Tablet (Crosspharma Ltd) Diazepam 5mg Tablet Oral","04010100","04010200",,,"19","CPRD_GOLD"
"2083","Diazepam 10mg RecTubes (Wockhardt UK Ltd) Diazepam 4mg/1ml Enema Rectal","04010201","04080200","04080300",,"17802","CPRD_GOLD"
"57749","Diazepam 5mg tablets (Waymade Healthcare Plc) Diazepam 5mg Tablet Oral","04010201","04080400","04105000",,"0","CPRD_GOLD"
"29806","CLOBAZAM 7.5 MG CAP    ","00000000",,,,"3","CPRD_GOLD"
"61443","Buspirone 10mg tablets (A A H Pharmaceuticals Ltd) Buspirone hydrochloride 10mg Tablet Oral","04010200",,,,"31","CPRD_GOLD"
"34892","Diazepam 5mg Tablet (Berk Pharmaceuticals Ltd) Diazepam 5mg Tablet Oral","04010100","04010200",,,"6","CPRD_GOLD"
"46847","Buspirone 10mg tablets (Actavis UK Ltd) Buspirone hydrochloride 10mg Tablet Oral","04010200",,,,"27","CPRD_GOLD"
"9111","Diazepam 10mg capsules Diazepam 10mg Capsules Oral","04010100","04010200",,,"822","CPRD_GOLD"
"28321","CHLORDIAZEPOXIDE    ","00000000",,,,"1","CPRD_GOLD"
"50389","Clobazam 4mg/5ml oral solution Clobazam 800microgram/1ml Oral solution Oral","04080100",,,,"1","CPRD_GOLD"
"13756","Diazemuls 10mg/2ml emulsion for injection ampoules (Accord Healthcare Ltd) Diazepam 5mg/1ml Emulsion for injection Intravenous","04010201","04080200","04080300",,"374","CPRD_GOLD"
"32296","Diazepam 5mg tablets (Actavis UK Ltd) Diazepam 5mg Tablet Oral","04010201","04080400","04105000",,"715","CPRD_GOLD"
"41601","Oxazepam 15mg Tablet (IVAX Pharmaceuticals UK Ltd) Oxazepam 15mg Tablet Oral","04010200",,,,"18","CPRD_GOLD"
"2091","Lorazepam 2.5mg tablets Lorazepam 2.5mg Tablet Oral","04010201","15010401",,,"192628","CPRD_GOLD"
"12477","Librium 5mg Capsule (ICN Pharmaceuticals France S.A.) Chlordiazepoxide hydrochloride 5mg Capsule Oral","04010200",,,,"955","CPRD_GOLD"
"59095","Buspirone 5mg tablets (A A H Pharmaceuticals Ltd) Buspirone hydrochloride 5mg Tablet Oral","04010200",,,,"66","CPRD_GOLD"
"62926","Clobazam 7.5mg/5ml oral suspension Clobazam 1.5mg/1ml Oral suspension Oral","04080100",,,,"1","CPRD_GOLD"
"72730","Stesolid 5mg/ml Injection (Actavis UK Ltd) Diazepam 5mg/1ml Solution for injection Intravenous/Intramuscular","04010200","04080200",,,"13","CPRD_GOLD"
"52680","Clobazam 7.5mg/5ml oral solution Clobazam 1.5mg/1ml Oral solution Oral","04080100",,,,"1","CPRD_GOLD"
"71813","Clobazam 20mg/5ml oral suspension Clobazam 4mg/1ml Oral suspension Oral","04080100",,,,"2","CPRD_GOLD"
"2828","Meprobamate 400mg tablets Meprobamate 400mg Tablet Oral","04010200",,,,"27277","CPRD_GOLD"
"10789","Nobrium 10mg Capsule (Roche Products Ltd) Medazepam 10mg Capsule Oral","04010200",,,,"332","CPRD_GOLD"
"23796","Ketazolam 15mg Capsule Ketazolam 15mg Capsule Oral","04010200",,,,"23","CPRD_GOLD"
"67451","Diazepam 2mg tablets (Mawdsley-Brooks & Company Ltd) Diazepam 2mg Tablet Oral","04010201","04080400","04105000",,"0","CPRD_GOLD"
"67554","Lorazepam 1mg tablets (Almus Pharmaceuticals Ltd) Lorazepam 1mg Tablet Oral","04010201","15010401",,,"103","CPRD_GOLD"
"49504","Buspar 10mg tablets (Lexon (UK) Ltd) Buspirone hydrochloride 10mg Tablet Oral","04010200",,,,"17","CPRD_GOLD"
"18928","FLURAZEPAM 30 MG TAB    ","00000000",,,,"58","CPRD_GOLD"
"60320","Clobazam 5mg/5ml oral suspension (Special Order) Clobazam 1mg/1ml Oral suspension Oral","04080100",,,,"45","CPRD_GOLD"
"59122","Diazepam 5mg/5ml oral solution (AM Distributions (Yorkshire) Ltd) Diazepam 1mg/1ml Oral solution Oral","04010201","04080200","04080300",,"3","CPRD_GOLD"
"57268","Lorazepam 2.5mg tablets (Sandoz Ltd) Lorazepam 2.5mg Tablet Oral","04010201","15010401",,,"0","CPRD_GOLD"
"46946","Oxazepam 15mg tablets (Genus Pharmaceuticals Ltd) Oxazepam 15mg Tablet Oral","04010201",,,,"51","CPRD_GOLD"
"76218","Lorazepam 500micrograms/5ml oral suspension (Drug Tariff Special Order) Lorazepam 100microgram/1ml Oral suspension Oral","04010201","15010401",,,"1","CPRD_GOLD"
"16734","Diazepam rectubes 20mg Rectal tubes (C P Pharmaceuticals Ltd) Diazepam 20mg Rectal Tubes Rectal","04010200","04080200",,,"109","CPRD_GOLD"
"25007","Chlordiazepozide 100mg injection Chlordiazepoxide Hydrochloride 100mg Injection ","04010200",,,,"1","CPRD_GOLD"
"34045","Diazepam 5mg/5ml oral solution (Sandoz Ltd) Diazepam 1mg/1ml Oral solution Oral","04010201","04080200","10020200",,"96","CPRD_GOLD"
"77999","Clobazam 5mg/5ml oral suspension sugar free (Thame Laboratories Ltd) Clobazam 1mg/1ml Oral suspension Oral","04010201","04080100",,,"0","CPRD_GOLD"
"24519","DIAZEPAM    ","00000000",,,,"1","CPRD_GOLD"
"3950","Flurazepam 15mg capsules Flurazepam hydrochloride 15mg Capsule Oral","04010201",,,,"6317","CPRD_GOLD"
"21081","Amitriptyline 12.5mg / Chlordiazepoxide 5mg capsules Amitriptyline Hydrochloride/Chlordiazepoxide 12.5mg + 5mg Capsules Oral","04030100",,,,"50","CPRD_GOLD"
"54759","Clobazam 5mg/5ml oral suspension sugar free Clobazam 1mg/1ml Oral suspension Oral","04010201","04080100",,,"6512","CPRD_GOLD"
"10802","Xanax 250microgram tablets (Upjohn UK Ltd) Alprazolam 250microgram Tablet Oral","04010201",,,,"10174","CPRD_GOLD"
"4587","DIAZEPAM RECTAL 4 MG SOL    ","00000000",,,,"229","CPRD_GOLD"
"12130","Anxon 30mg Capsule (Beecham Research Laboratories) Ketazolam 30mg Capsule Oral","04010200",,,,"27","CPRD_GOLD"
"45313","Diazepam 2mg tablets (Almus Pharmaceuticals Ltd) Diazepam 2mg Tablet Oral","04010201","04080400","04105000",,"43","CPRD_GOLD"
"11963","Limbitrol 10 Capsule (Roche Products Ltd) Amitriptyline Hydrochloride/Chlordiazepoxide  Capsule Oral","04030100",,,,"657","CPRD_GOLD"
"3105","Dalmane 30mg capsules (Mylan) Flurazepam hydrochloride 30mg Capsule Oral","04010201",,,,"42499","CPRD_GOLD"
"77653","Diazepam 5mg/2.5ml rectal solution tube (A A H Pharmaceuticals Ltd) Diazepam 2mg/1ml Enema Rectal","04010201","04080200","04080300",,"0","CPRD_GOLD"
"20968","Diazepam 2mg/5ml oral solution sugar free (Actavis UK Ltd) Diazepam 400microgram/1ml Oral solution Oral","04010201","04080400","04105000",,"67","CPRD_GOLD"
"78738","Diazepam 5mg Tablet (M & A Pharmachem Ltd) Diazepam 5mg Tablet Oral","04010100","04010200",,,"2","CPRD_GOLD"
"24386","XANAX    ","00000000",,,,"53","CPRD_GOLD"
"78243","Lorazepam 250micrograms/5ml oral solution Lorazepam 50microgram/1ml Oral solution Oral","04010201","15010401",,,"2","CPRD_GOLD"
"32417","Diazepam 10mg/2ml solution for injection ampoules (Wockhardt UK Ltd) Diazepam 5mg/1ml Solution for injection Intravenous/Intramuscular","04010201","04080200","04080300",,"19","CPRD_GOLD"
"20164","Valium 2mg Capsule (Roche Products Ltd) Diazepam 2mg Capsule Oral","04010100","04010200",,,"35","CPRD_GOLD"
"10694","CLOBAZAM 2.5 MG CAP    ","00000000",,,,"329","CPRD_GOLD"
"36604","Oxazepam 10mg tablets (A A H Pharmaceuticals Ltd) Oxazepam 10mg Tablet Oral","04010201",,,,"96","CPRD_GOLD"
"41632","Diazepam 10mg tablets (A A H Pharmaceuticals Ltd) Diazepam 10mg Tablet Oral","04010201","04080400","04105000",,"28","CPRD_GOLD"
"8842","DIAZEPAM RECTAL 2 MG/ML SOL    ","00000000",,,,"489","CPRD_GOLD"
"73661","Clobazam 10mg tablets (Teva UK Ltd) Clobazam 10mg Tablet Oral","04080100",,,,"0","CPRD_GOLD"
"13279","Lorazepam 500micrograms/5ml oral suspension Lorazepam 100microgram/1ml Oral suspension Oral","04010201","15010401",,,"4296","CPRD_GOLD"
"8550","Chlordiazepoxide 25mg tablets Chlordiazepoxide Hydrochloride 25mg Tablets Oral","04010200",,,,"2873","CPRD_GOLD"
"45275","Buspirone 5mg tablets (Actavis UK Ltd) Buspirone hydrochloride 5mg Tablet Oral","04010200",,,,"1918","CPRD_GOLD"
"67263","Buspar 5mg tablets (Dowelhurst Ltd) Buspirone hydrochloride 5mg Tablet Oral","04010200",,,,"102","CPRD_GOLD"
"16610","Valium 5mg/ml Injection (Roche Products Ltd) Diazepam 5mg/1ml Solution for injection Intravenous/Intramuscular","04010200","04080200",,,"216","CPRD_GOLD"
"1400","Diazepam 10mg tablets Diazepam 10mg Tablet Oral","04010201","04080400","04105000",,"1270830","CPRD_GOLD"
"17830","Ativan 2.5mg Tablet (Wyeth Pharmaceuticals) Lorazepam 2.5mg Tablet Oral","04010200","15010401",,,"77","CPRD_GOLD"
"20701","CHLORDIAZEPOXIDE    ","00000000",,,,"96","CPRD_GOLD"
"1088","Lorazepam 1mg tablets Lorazepam 1mg Tablet Oral","04010201","15010401",,,"2734939","CPRD_GOLD"
"4176","Diazepam 10mg/2.5ml rectal solution tube Diazepam 4mg/1ml Enema Rectal","04010201","04080200","04080300",,"35363","CPRD_GOLD"
"33776","Diazepam 10mg/2ml solution for injection ampoules (Hameln Pharmaceuticals Ltd) Diazepam 5mg/1ml Solution for injection Intravenous/Intramuscular","04010201","04080200","04080300",,"1","CPRD_GOLD"
"71336","Diazepam 2mg tablets (DE Pharmaceuticals) Diazepam 2mg Tablet Oral","04010201","04080400","04105000",,"0","CPRD_GOLD"
"69810","Diazepam 5mg tablets (Crescent Pharma Ltd) Diazepam 5mg Tablet Oral","04010201","04080400","04105000",,"0","CPRD_GOLD"
"10791","Nobrium 5mg Capsule (Roche Products Ltd) Medazepam 5mg Capsule Oral","04010200",,,,"734","CPRD_GOLD"
"62216","Diazepam 10mg tablets (Almus Pharmaceuticals Ltd) Diazepam 10mg Tablet Oral","04010201","04080400","04105000",,"0","CPRD_GOLD"
"10600","STESOLID (2ML) 5 MG/ML INJ    ","00000000",,,,"106","CPRD_GOLD"
"18350","CLOBAZAM 1 MG SUS    ","00000000",,,,"1003","CPRD_GOLD"
"41581","Chlordiazepoxide 10mg Capsule (IVAX Pharmaceuticals UK Ltd) Chlordiazepoxide hydrochloride 10mg Capsule Oral","04010200",,,,"1","CPRD_GOLD"
"34615","Diazepam 5mg tablets (Mylan) Diazepam 5mg Tablet Oral","04010201","04080200","04080300",,"135","CPRD_GOLD"
"46796","Clobazam 10mg/5ml oral solution Clobazam 2mg/1ml Oral solution Oral","04080100",,,,"194","CPRD_GOLD"
"34561","Diazepam 2mg Tablet (Regent Laboratories Ltd) Diazepam 2mg Tablet Oral","04010100","04010200",,,"28","CPRD_GOLD"
"34614","Diazepam 10mg/2.5ml rectal solution tube (Sandoz Ltd) Diazepam 4mg/1ml Enema Rectal","04010201","04080200","10020200",,"154","CPRD_GOLD"
"41531","Oxazepam 10mg tablets (Actavis UK Ltd) Oxazepam 10mg Tablet Oral","04010201",,,,"906","CPRD_GOLD"
"46850","Clobazam 5mg/5ml oral solution Clobazam 1mg/1ml Oral solution Oral","04080100",,,,"543","CPRD_GOLD"
"28879","Chlordiazepoxide 5mg Tablet (DDSA Pharmaceuticals Ltd) Chlordiazepoxide hydrochloride 5mg Tablet Oral","04010200",,,,"158","CPRD_GOLD"
"24422","FLURAZEPAM 10 MG TAB    ","00000000",,,,"1","CPRD_GOLD"
"14534","Limbitrol 5 Capsule (Roche Products Ltd) Amitriptyline Hydrochloride/Chlordiazepoxide  Capsule Oral","04030100",,,,"1931","CPRD_GOLD"
"42814","Lorazepam 2.5mg tablets (Genus Pharmaceuticals Ltd) Lorazepam 2.5mg Tablet Oral","04010201","15010401",,,"6","CPRD_GOLD"
"34335","Diazepam 2mg tablets (Teva UK Ltd) Diazepam 2mg Tablet Oral","04010201","04080400","04105000",,"4710","CPRD_GOLD"
"19299","Valium 5mg Capsule (Roche Products Ltd) Diazepam 5mg Capsule Oral","04010100","04010200",,,"37","CPRD_GOLD"
"59407","Diazepam 5mg tablets (DE Pharmaceuticals) Diazepam 5mg Tablet Oral","04010201","04080400","04105000",,"0","CPRD_GOLD"
"6747","Diazepam 5mg/2.5ml rectal solution tube Diazepam 2mg/1ml Enema Rectal","04010201","04080200","04080300",,"24656","CPRD_GOLD"
"10909","DIAZEPAM S/R 10 MG CAP    ","00000000",,,,"9","CPRD_GOLD"
"77536","Atensine 5mg Tablet (Rorer Pharmaceuticals Ltd) Diazepam 5mg Tablet Oral","04010100","04010200",,,"1","CPRD_GOLD"
"28360","Ketazolam 30mg Capsule Ketazolam 30mg Capsule Oral","04010200",,,,"1","CPRD_GOLD"
"3147","Chlordiazepoxide 10mg tablets Chlordiazepoxide Hydrochloride 10mg Tablets Oral","04010200",,,,"57792","CPRD_GOLD"
"34928","Chlordiazepoxide 5mg Capsule (DDSA Pharmaceuticals Ltd) Chlordiazepoxide hydrochloride 5mg Capsule Oral","04010200",,,,"13","CPRD_GOLD"
"41606","Chlordiazepoxide 5mg Capsule (Approved Prescription Services Ltd) Chlordiazepoxide hydrochloride 5mg Capsule Oral","04010200",,,,"30","CPRD_GOLD"
"34807","Diazepam 10mg tablets (Actavis UK Ltd) Diazepam 10mg Tablet Oral","04010201","04080400","04105000",,"144","CPRD_GOLD"
"27880","Tropium 5mg capsules (Dr Reddy's Laboratories (UK) Ltd) Chlordiazepoxide hydrochloride 5mg Capsule Oral","04010201","10020200",,,"2","CPRD_GOLD"
"9065","Diazepam 5mg/5ml oral solution Diazepam 1mg/1ml Oral solution Oral","04010201","04080200","04080300",,"2341","CPRD_GOLD"
"12484","Equanil 200mg Tablet (Wyeth Pharmaceuticals) Meprobamate 200mg Tablet Oral","04010200","10020200",,,"2307","CPRD_GOLD"
"22189","CHLORDIAZEPOXIDE    ","00000000",,,,"0","CPRD_GOLD"
"34524","Diazepam 2mg tablets (Actavis UK Ltd) Diazepam 2mg Tablet Oral","04010201","04080400","04105000",,"280","CPRD_GOLD"
"34338","Diazepam 2mg tablets (Mylan) Diazepam 2mg Tablet Oral","04010201","04080200","04080300",,"32","CPRD_GOLD"
"2401","Valium 2mg Tablet (Roche Products Ltd) Diazepam 2mg Tablet Oral","04010100","04010200",,,"2402","CPRD_GOLD"
"34677","Diazepam 2mg tablets (IVAX Pharmaceuticals UK Ltd) Diazepam 2mg Tablet Oral","04010201","04080200","04080300",,"14","CPRD_GOLD"
