"DRUG_CODE_ID","DESCRIPTION","BNF1","BNF2","BNF3","ATC","FREQUENCY","DATABASE"
"10082","Paracetamol 120mg/5ml oral suspension paediatric sugar free (Approved Prescription Services Ltd)",,,,"N02BE01","0","CEGEDIM"
"10083","Paracetamol 120mg/5ml oral suspension paediatric sugar free (Approved Prescription Services Ltd) 100 ml",,,,"N02BE01","0","CEGEDIM"
"10084","Paracetamol 120mg/5ml oral suspension paediatric sugar free (Kent Pharmaceuticals Ltd)",,,,"N02BE01","2","CEGEDIM"
"10085","Paracetamol 120mg/5ml oral suspension paediatric sugar free (Kent Pharmaceuticals Ltd) 100 ml",,,,"N02BE01","0","CEGEDIM"
"10086","Paracetamol 120mg/5ml oral suspension paediatric sugar free (Kent Pharmaceuticals Ltd) 1000 ml",,,,"N02BE01","0","CEGEDIM"
"10087","Calpol Infant 120mg/5ml oral suspension sugar free (McNeil Products Ltd)",,,,"N02BE01","11317","CEGEDIM"
"10088","Calpol Infant 120mg/5ml oral suspension sugar free (McNeil Products Ltd) 140 ml",,,,"N02BE01","0","CEGEDIM"
"10100","Paracetamol 120mg/5ml oral suspension paediatric sugar free (Alliance Healthcare (Distribution) Ltd)",,,,"N02BE01","51","CEGEDIM"
"10101","Paracetamol 120mg/5ml oral suspension paediatric sugar free (Alliance Healthcare (Distribution) Ltd) 500 ml",,,,"N02BE01","0","CEGEDIM"
"10480","Calpol Paediatric 120mg/5ml oral suspension sugar free (McNeil Products Ltd)",,,,"N02BE01","368704","CEGEDIM"
"10481","Calpol Paediatric 120mg/5ml oral suspension sugar free (McNeil Products Ltd) 1000 ml",,,,"N02BE01","0","CEGEDIM"
"10482","Medinol Paediatric paracetamol 120mg/5ml oral suspension (SSL International Plc)",,,,"N02BE01","634","CEGEDIM"
"10483","Medinol Paediatric paracetamol 120mg/5ml oral suspension (SSL International Plc) 100 ml",,,,"N02BE01","0","CEGEDIM"
"10485","Medinol Paediatric paracetamol 120mg/5ml oral suspension (SSL International Plc) 150 ml",,,,"N02BE01","0","CEGEDIM"
"10486","Medinol Paediatric paracetamol 120mg/5ml oral suspension (SSL International Plc) 200 ml",,,,"N02BE01","0","CEGEDIM"
"10487","Medinol Under 6 paracetamol 120mg/5ml oral suspension (SSL International Plc)",,,,"N02BE01","12","CEGEDIM"
"10488","Medinol Under 6 paracetamol 120mg/5ml oral suspension (SSL International Plc) 70 ml",,,,"N02BE01","0","CEGEDIM"
"10489","Medinol Under 6 paracetamol 120mg/5ml oral suspension (SSL International Plc) 140 ml",,,,"N02BE01","0","CEGEDIM"
"10490","Paracetamol 120mg/5ml oral suspension paediatric",,,,"N02BE01","105705","CEGEDIM"
"10491","Paracetamol 120mg/5ml oral suspension paediatric (Kent Pharmaceuticals Ltd)",,,,"N02BE01","0","CEGEDIM"
"10492","Paracetamol 120mg/5ml oral suspension paediatric (Kent Pharmaceuticals Ltd) 100 ml",,,,"N02BE01","0","CEGEDIM"
"10493","Calpol Infant 120mg/5ml oral suspension (McNeil Products Ltd)",,,,"N02BE01","1194","CEGEDIM"
"10494","Calpol Infant 120mg/5ml oral suspension (McNeil Products Ltd) 140 ml",,,,"N02BE01","0","CEGEDIM"
"10495","Calpol Infant 120mg/5ml oral suspension (McNeil Products Ltd) 70 ml",,,,"N02BE01","0","CEGEDIM"
"10499","Paldesic paracetamol 120mg/5ml oral suspension (Rosemont Pharmaceuticals Ltd)",,,,"N02BE01","113","CEGEDIM"
"10500","Paldesic paracetamol 120mg/5ml oral suspension (Rosemont Pharmaceuticals Ltd) 100 ml",,,,"N02BE01","0","CEGEDIM"
"10501","Paldesic paracetamol 120mg/5ml oral suspension (Rosemont Pharmaceuticals Ltd) 500 ml",,,,"N02BE01","0","CEGEDIM"
"10502","Paracetamol 120mg/5ml oral suspension paediatric (Alliance Healthcare (Distribution) Ltd)",,,,"N02BE01","1","CEGEDIM"
"10503","Paracetamol 120mg/5ml oral suspension paediatric (Alliance Healthcare (Distribution) Ltd) 500 ml",,,,"N02BE01","0","CEGEDIM"
"10504","Paracetamol 120mg/5ml oral suspension paediatric (Alliance Healthcare (Distribution) Ltd) 100 ml",,,,"N02BE01","0","CEGEDIM"
"10513","Paracetamol 120mg/5ml oral solution paediatric sugar free",,,,"N02BE01","797055","CEGEDIM"
"10514","Paracetamol 120mg/5ml oral solution paediatric sugar free (A A H Pharmaceuticals Ltd)",,,,"N02BE01","40","CEGEDIM"
"10515","Paracetamol 120mg/5ml oral solution paediatric sugar free (A A H Pharmaceuticals Ltd) 2000 ml",,,,"N02BE01","0","CEGEDIM"
"10516","Paracetamol 120mg/5ml oral solution paediatric sugar free (A A H Pharmaceuticals Ltd) 100 ml",,,,"N02BE01","0","CEGEDIM"
"10519","Paracetamol 120mg/5ml oral solution paediatric sugar free (Approved Prescription Services Ltd)",,,,"N02BE01","480","CEGEDIM"
"10520","Paracetamol 120mg/5ml oral solution paediatric sugar free (Approved Prescription Services Ltd) 100 ml",,,,"N02BE01","0","CEGEDIM"
"10521","Paracetamol 120mg/5ml oral solution paediatric sugar free (Kent Pharmaceuticals Ltd)",,,,"N02BE01","0","CEGEDIM"
"10522","Paracetamol 120mg/5ml oral solution paediatric sugar free (Kent Pharmaceuticals Ltd) 2000 ml",,,,"N02BE01","0","CEGEDIM"
"10523","Paracetamol 120mg/5ml oral solution paediatric sugar free (Kent Pharmaceuticals Ltd) 100 ml",,,,"N02BE01","0","CEGEDIM"
"10524","Paracetamol 120mg/5ml oral solution paediatric sugar free (Alliance Healthcare (Distribution) Ltd)",,,,"N02BE01","485","CEGEDIM"
"10525","Paracetamol 120mg/5ml oral solution paediatric sugar free (Alliance Healthcare (Distribution) Ltd) 2000 ml",,,,"N02BE01","0","CEGEDIM"
"10526","Paracetamol 120mg/5ml oral solution paediatric sugar free (Alliance Healthcare (Distribution) Ltd) 200 ml",,,,"N02BE01","0","CEGEDIM"
"10535","Paracetamol 120mg/5ml oral solution paediatric",,,,"N02BE01","285516","CEGEDIM"
"10536","Paracetamol 120mg/5ml oral solution paediatric (A A H Pharmaceuticals Ltd)",,,,"N02BE01","646","CEGEDIM"
"10537","Paracetamol 120mg/5ml oral solution paediatric (A A H Pharmaceuticals Ltd) 100 ml",,,,"N02BE01","0","CEGEDIM"
"10538","Paracetamol 120mg/5ml oral solution paediatric (A A H Pharmaceuticals Ltd) 500 ml",,,,"N02BE01","0","CEGEDIM"
"10539","Paracetamol 120mg/5ml oral solution paediatric (A A H Pharmaceuticals Ltd) 2000 ml",,,,"N02BE01","0","CEGEDIM"
"10540","Paracetamol 120mg/5ml oral solution paediatric (The Boots Company Plc)",,,,"N02BE01","1","CEGEDIM"
"10541","Paracetamol 120mg/5ml oral solution paediatric (The Boots Company Plc) 500 ml",,,,"N02BE01","0","CEGEDIM"
"10542","Paracetamol 120mg/5ml oral solution paediatric (Thornton & Ross Ltd)",,,,"N02BE01","377","CEGEDIM"
"10543","Paracetamol 120mg/5ml oral solution paediatric (Thornton & Ross Ltd) 100 ml",,,,"N02BE01","0","CEGEDIM"
"10544","Paracetamol 120mg/5ml oral solution paediatric (Thornton & Ross Ltd) 2000 ml",,,,"N02BE01","0","CEGEDIM"
"10545","Paracetamol 120mg/5ml oral solution paediatric (Alliance Healthcare (Distribution) Ltd)",,,,"N02BE01","79","CEGEDIM"
"10546","Paracetamol 120mg/5ml oral solution paediatric (Alliance Healthcare (Distribution) Ltd) 2000 ml",,,,"N02BE01","0","CEGEDIM"
"10549","Paracetamol 120mg/5ml oral solution paediatric (Alliance Healthcare (Distribution) Ltd) 500 ml",,,,"N02BE01","0","CEGEDIM"
"10554","Paracetamol 250mg/5ml oral suspension",,,,"N02BE01","519864","CEGEDIM"
"10555","Paracetamol 250mg/5ml oral suspension (A A H Pharmaceuticals Ltd)",,,,"N02BE01","93","CEGEDIM"
"10556","Paracetamol 250mg/5ml oral suspension (A A H Pharmaceuticals Ltd) 500 ml",,,,"N02BE01","0","CEGEDIM"
"10557","Paracetamol 250mg/5ml oral suspension (Kent Pharmaceuticals Ltd)",,,,"N02BE01","0","CEGEDIM"
"10558","Paracetamol 250mg/5ml oral suspension (Kent Pharmaceuticals Ltd) 100 ml",,,,"N02BE01","0","CEGEDIM"
"10561","Paracetamol 250mg/5ml oral suspension (Kent Pharmaceuticals Ltd) 500 ml",,,,"N02BE01","0","CEGEDIM"
"10564","Calpol Six Plus 250mg/5ml oral suspension (McNeil Products Ltd)",,,,"N02BE01","3213","CEGEDIM"
"10565","Calpol Six Plus 250mg/5ml oral suspension (McNeil Products Ltd) 100 ml",,,,"N02BE01","0","CEGEDIM"
"10566","Paldesic paracetamol 250mg/5ml oral suspension (Rosemont Pharmaceuticals Ltd)",,,,"N02BE01","17","CEGEDIM"
"10567","Paldesic paracetamol 250mg/5ml oral suspension (Rosemont Pharmaceuticals Ltd) 100 ml",,,,"N02BE01","0","CEGEDIM"
"10568","Paldesic paracetamol 250mg/5ml oral suspension (Rosemont Pharmaceuticals Ltd) 500 ml",,,,"N02BE01","0","CEGEDIM"
"10569","Paracetamol 250mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd)",,,,"N02BE01","11","CEGEDIM"
"10570","Paracetamol 250mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd) 500 ml",,,,"N02BE01","0","CEGEDIM"
"10573","Paracetamol 250mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd) 100 ml",,,,"N02BE01","0","CEGEDIM"
"11837","Paracetamol 500mg caplets (IVAX Pharmaceuticals UK Ltd) 32 tablet4 x 8 tablets",,,,"N02BE01","0","CEGEDIM"
"12877","Paracetamol 500mg soluble tablets (Kent Pharmaceuticals Ltd) 16 tablet2 x 8 tablets",,,,"N02BE01","0","CEGEDIM"
"12878","Paracetamol 500mg soluble tablets (Kent Pharmaceuticals Ltd) 24 tablet",,,,"N02BE01","0","CEGEDIM"
"16987","Paracetamol 120mg soluble tablets sugar free",,,,"N02BE01","3237","CEGEDIM"
"16988","Disprol Paracetamol 120mg soluble tablets (Reckitt Benckiser Healthcare (UK) Ltd)",,,,"N02BE01","465","CEGEDIM"
"16989","Disprol Paracetamol 120mg soluble tablets (Reckitt Benckiser Healthcare (UK) Ltd) 16 tablet4 x 4 tablets",,,,"N02BE01","0","CEGEDIM"
"16993","Paracetamol 250mg orodispersible tablets sugar free",,,,"N02BE01","6358","CEGEDIM"
"16994","Calpol Six Plus Fastmelts 250mg tablets (McNeil Products Ltd)",,,,"N02BE01","979","CEGEDIM"
"16995","Calpol Six Plus Fastmelts 250mg tablets (McNeil Products Ltd) 12 tablet2 x 6 tablets",,,,"N02BE01","0","CEGEDIM"
"16996","Calpol Six Plus Fastmelts 250mg tablets (McNeil Products Ltd) 24 tablet4 x 6 tablets",,,,"N02BE01","0","CEGEDIM"
"17013","Paracetamol 500mg capsules",,,,"N02BE01","901921","CEGEDIM"
"17014","Paracetamol 500mg capsules (A A H Pharmaceuticals Ltd)",,,,"N02BE01","18","CEGEDIM"
"17015","Paracetamol 500mg capsules (A A H Pharmaceuticals Ltd) 16 capsule",,,,"N02BE01","0","CEGEDIM"
"17016","Paracetamol 500mg capsules (A A H Pharmaceuticals Ltd) 32 capsule",,,,"N02BE01","0","CEGEDIM"
"17017","Paracetamol 500mg capsules (Aspar Pharmaceuticals Ltd)",,,,"N02BE01","55","CEGEDIM"
"17018","Paracetamol 500mg capsules (Aspar Pharmaceuticals Ltd) 16 capsule",,,,"N02BE01","0","CEGEDIM"
"17019","Paracetamol 500mg capsules (Aspar Pharmaceuticals Ltd) 32 capsule",,,,"N02BE01","0","CEGEDIM"
"17020","Panadol 500mg capsules (GlaxoSmithKline Consumer Healthcare)",,,,"N02BE01","558","CEGEDIM"
"17021","Panadol 500mg capsules (GlaxoSmithKline Consumer Healthcare) 16 capsule",,,,"N02BE01","0","CEGEDIM"
"17054","Paracetamol 500mg capsules (Zentiva)",,,,"N02BE01","325","CEGEDIM"
"17055","Paracetamol 500mg capsules (Zentiva) 16 capsule",,,,"N02BE01","0","CEGEDIM"
"17056","Paracetamol 500mg capsules (Zentiva) 32 capsule",,,,"N02BE01","0","CEGEDIM"
"17059","Paracets 500mg capsules (Sussex Pharmaceutical Ltd)",,,,"N02BE01","4","CEGEDIM"
"17060","Paracets 500mg capsules (Sussex Pharmaceutical Ltd) 16 capsule",,,,"N02BE01","0","CEGEDIM"
"17061","Paracetamol 500mg capsules (Alliance Healthcare (Distribution) Ltd)",,,,"N02BE01","0","CEGEDIM"
"17062","Paracetamol 500mg capsules (Alliance Healthcare (Distribution) Ltd) 32 capsule4 x 8 capsules",,,,"N02BE01","0","CEGEDIM"
"17172","Paracetamol 125mg suppositories",,,,"N02BE01","20892","CEGEDIM"
