"DRUG_CODE_ID","DESCRIPTION","BNF1","BNF2","BNF3","ATC","FREQUENCY","DATABASE"
"5100741000033116","Paldesic paracetamol 250mg/5ml oral suspension (Rosemont Pharmaceuticals Ltd) Oral suspension Oral Paracetamol 50.000mg/1.000ml","4070100",,,,"21","CPRD_AURUM"
"758841000033114","Infadrops 100mg/ml liquid (Mercury Pharma Group Ltd) Oral solution Oral Paracetamol 100.000mg/1.000ml","4070100",,,,"13183","CPRD_AURUM"
"1029941000033114","Paracetamol 100mg/ml oral solution sugar free Oral solution Oral Paracetamol 100.000mg/1.000ml","4070100",,,,"11864","CPRD_AURUM"
"1039341000033113","Paracetamol 500mg suppositories Suppository Rectal Paracetamol 500.000mg","4070100",,,,"36590","CPRD_AURUM"
"1039241000033115","Paracetamol 240mg suppositories Suppository Rectal Paracetamol 240.000mg",,,,,"19659","CPRD_AURUM"
"2105041000033111","Paracetamol 120mg suppositories Suppository Rectal Paracetamol 120.000mg",,,,,"52959","CPRD_AURUM"
"1748941000033116","Paracetamol 250mg suppositories Suppository Rectal Paracetamol 250.000mg","4070100",,,,"17869","CPRD_AURUM"
"1714641000033110","Alvedon 250mg suppositories (Intrapharm Laboratories Ltd) Suppository Rectal Paracetamol 250.000mg","4070100",,,,"466","CPRD_AURUM"
"1714741000033118","Alvedon 60mg suppositories (Intrapharm Laboratories Ltd) Suppository Rectal Paracetamol 60.000mg","4070100",,,,"380","CPRD_AURUM"
"1749041000033113","Paracetamol 60mg suppositories Suppository Rectal Paracetamol 60.000mg","4070100",,,,"10764","CPRD_AURUM"
"1038041000033115","Paracetamol 120mg/5ml oral suspension paediatric Oral suspension Oral Paracetamol 24.000mg/1.000ml","4070100",,,,"2850685","CPRD_AURUM"
"4500141000033118","Paldesic paracetamol 120mg/5ml oral suspension (Rosemont Pharmaceuticals Ltd) Oral suspension Oral Paracetamol 24.000mg/1.000ml","4070100",,,,"67","CPRD_AURUM"
"36141000033119","Alvedon 125mg suppositories (Intrapharm Laboratories Ltd) Suppository Rectal Paracetamol 125.000mg","4070100",,,,"5332","CPRD_AURUM"
"1039041000033111","Paracetamol 125mg suppositories Suppository Rectal Paracetamol 125.000mg","4070100",,,,"70420","CPRD_AURUM"
"1747841000033111","Paracetamol 500mg capsules Capsule Oral Paracetamol 500.000mg","4070100",,,,"3522200","CPRD_AURUM"
"2968741000033117","Panadol 500mg capsules (GlaxoSmithKline Consumer Healthcare) Capsule Oral Paracetamol 500.000mg","4070100",,,,"1421","CPRD_AURUM"
"4508141000033115","Paracetamol 120mg/5ml oral solution paediatric sugar free Oral solution Oral Paracetamol 24.000mg/1.000ml",,,,,"748857","CPRD_AURUM"
"1038941000033119","Paracetamol 120mg/5ml oral suspension paediatric sugar free Oral suspension Oral Paracetamol 24.000mg/1.000ml","4070100",,,,"4396964","CPRD_AURUM"
"388541000033118","Medinol Paediatric paracetamol 120mg/5ml oral suspension (SSL International Plc) Oral suspension Oral Paracetamol 24.000mg/1.000ml","4070100",,,,"8122","CPRD_AURUM"
"207841000033113","Calpol Paediatric 120mg/5ml oral suspension sugar free (McNeil Products Ltd) Oral suspension Oral Paracetamol 24.000mg/1.000ml","4070100",,,,"862014","CPRD_AURUM"
"3924441000033115","Calpol Infant 120mg/5ml oral suspension sugar free (McNeil Products Ltd) Oral suspension Oral Paracetamol 24.000mg/1.000ml","4070100",,,,"52268","CPRD_AURUM"
"8534841000033111","Mandanol Infant paracetamol 120mg/5ml oral suspension (M & A Pharmachem Ltd) Oral suspension Oral Paracetamol 24.000mg/1.000ml","4070100",,,,"8","CPRD_AURUM"
"456541000033116","Disprol Paracetamol 120mg/5ml oral suspension (Reckitt Benckiser Healthcare (UK) Ltd) Oral suspension Oral Paracetamol 24.000mg/1.000ml","4070100",,,,"61643","CPRD_AURUM"
"8116141000033113","Mandanol 6+ paracetamol 250mg/5ml oral suspension (M & A Pharmachem Ltd) Oral suspension Oral Paracetamol 50.000mg/1.000ml",,,,,"11","CPRD_AURUM"
"388641000033117","Medinol Over 6 paracetamol 250mg/5ml oral suspension (SSL International Plc) Oral suspension Oral Paracetamol 50.000mg/1.000ml","4070100",,,,"634","CPRD_AURUM"
"2215041000033111","Calpol Six Plus 250mg/5ml oral suspension sugar free (McNeil Products Ltd) Oral suspension Oral Paracetamol 50.000mg/1.000ml","4070100",,,,"5577","CPRD_AURUM"
"2215141000033110","Paracetamol 250mg/5ml oral suspension sugar free Oral suspension Oral Paracetamol 50.000mg/1.000ml","4070100",,,,"3230352","CPRD_AURUM"
"4576141000033112","Sootheze Six Plus 250mg/5ml oral suspension (Aspar Pharmaceuticals Ltd) Oral suspension Oral Paracetamol 50.000mg/1.000ml",,,,,"0","CPRD_AURUM"
"3859241000033114","Paracetamol 250mg orodispersible tablets sugar free Orodispersible tablet Oral Paracetamol 250.000mg","4070100",,,,"11747","CPRD_AURUM"
"8944241000033117","Calpol Six Plus Fastmelts 250mg tablets (McNeil Products Ltd) Orodispersible tablet Oral Paracetamol 250.000mg","4070100",,,,"893","CPRD_AURUM"
"2920041000033114","Paracetamol 120mg/5ml oral suspension 5ml sachets sugar free Oral suspension Oral Paracetamol 24.000mg/1.000ml","4070100",,,,"1752","CPRD_AURUM"
"6466941000033119","Paracetamol 250mg/5ml oral suspension 5ml sachets sugar free Oral suspension Oral Paracetamol 50.000mg/1.000ml","4070100",,,,"934","CPRD_AURUM"
"6001941000033119","Paracetamol 500mg/5ml oral suspension Oral suspension Oral Paracetamol 100.000mg/1.000ml",,,,,"1505","CPRD_AURUM"
"5844841000033116","Paracetamol 1g suppositories Suppository Rectal Paracetamol 1.000gram",,,,,"3924","CPRD_AURUM"
"5890041000033113","Paracetamol 500mg/5ml oral solution Oral solution Oral Paracetamol 100.000mg/1.000ml",,,,,"1035","CPRD_AURUM"
"12579041000033111","Paracetamol 1g tablets Tablet Oral Paracetamol 1.000gram","4070100",,,,"1359","CPRD_AURUM"
"5415041000033113","Panadol OA 1000mg tablets (GlaxoSmithKline Consumer Healthcare) Tablet Oral Paracetamol 1.000gram","4070100",,,,"242","CPRD_AURUM"
"8199741000033117","Paracetamol 500mg/5ml oral suspension sugar free Oral suspension Oral Paracetamol 100.000mg/1.000ml",,,,,"20512","CPRD_AURUM"
"9088341000033119","Paracetamol 500mg/5ml oral solution sugar free Oral solution Oral Paracetamol 100.000mg/1.000ml",,,,,"8865","CPRD_AURUM"
"2827541000033111","Paracetamol 80mg suppositories Suppository Rectal Paracetamol 80.000mg",,,,,"26","CPRD_AURUM"
"12428741000033112","Paracetamol 500mg effervescent tablets  Effervescent tablet Oral Paracetamol 500.000mg",,,,,"32936","CPRD_AURUM"
"456241000033118","Disprol Paracetamol 120mg soluble tablets (Reckitt Benckiser Healthcare (UK) Ltd) Soluble tablet Oral Paracetamol 120.000mg","4070100",,,,"1856","CPRD_AURUM"
"1037941000033118","Paracetamol 120mg soluble tablets sugar free Soluble tablet Oral Paracetamol 120.000mg","4070100",,,,"5804","CPRD_AURUM"
"12903041000033114","Paracetamol 1g effervescent tablets sugar free Effervescent tablet Oral Paracetamol 1.000gram",,,,,"203","CPRD_AURUM"
"12903141000033113","Altridexamol 1000mg effervescent tablets (TriOn Pharma Ltd) Effervescent tablet Oral Paracetamol 1.000gram",,,,,"2","CPRD_AURUM"
