"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"Gy51.00","Haemorrhage of dialysis arteriovenous fistula","Gy51.00",,"7","IMRD"
"Gy52.00","Haemorrhage of dialysis arteriovenous shunt","Gy52.00",,"0","IMRD"
"Gy6..00","Rupture of dialysis vascular access","Gy6..00",,"0","IMRD"
"Gy60.00","Rupture of dialysis arteriovenous graft","Gy60.00",,"1","IMRD"
"Gy61.00","Rupture of dialysis arteriovenous fistula","Gy61.00",,"0","IMRD"
"Gy62.00","Rupture of dialysis arteriovenous shunt","Gy62.00",,"0","IMRD"
"SP01500","Mechanical complication of dialysis catheter","SP01500",,"42","IMRD"
"SP05613","[X] Peritoneal dialysis associated peritonitis","SP05613",,"150","IMRD"
"SP06B00","Continuous ambulatory peritoneal dialysis associated perit","SP06B00",,"7","IMRD"
"SP07G00","Stenosis of arteriovenous dialysis fistula","SP07G00",,"76","IMRD"
"SP0E.00","Disorders associated with peritoneal dialysis","SP0E.00",,"6","IMRD"
"SP0E000","Bloodstained peritoneal dialysis effluent","SP0E000",,"1","IMRD"
"SP0E100","Thrombus in peritoneal dialysis catheter","SP0E100",,"5","IMRD"
"SP0F.00","Haemodialysis first use syndrome","SP0F.00",,"4","IMRD"
"SP0G.00","Anaphylactoid reaction due to haemodialysis","SP0G.00",,"1","IMRD"
"SP0H.00","Disorder associated with dialysis","SP0H.00",,"11","IMRD"
"SP0H000","Dialysis disequilibrium","SP0H000",,"0","IMRD"
"SP3y900","Acute hypercalcaemia of dialysis","SP3y900",,"1","IMRD"
"TA02.00","Accid cut,puncture,perf,h'ge - kidney dialysis/oth perfusion","TA02.00",,"0","IMRD"
"TA02000","Accid cut,puncture,perf,h'ge - kidney dialysis","TA02000",,"3","IMRD"
"TA02011","Accidental cut/puncture/perf/haem'ge during renal dialysis","TA02011",,"0","IMRD"
"TA12000","Foreign object left in body during kidney dialysis","TA12000",,"1","IMRD"
"TA12011","Foreign object left in body during renal dialysis","TA12011",,"0","IMRD"
"TA22000","Failure of sterile precautions during kidney dialysis","TA22000",,"6","IMRD"
"TA22011","Failure of sterile precautions during renal dialysis","TA22011",,"0","IMRD"
"TA42000","Mechanical failure of apparatus during kidney dialysis","TA42000",,"3","IMRD"
"TA42011","Mechanical failure of apparatus during renal dialysis","TA42011",,"0","IMRD"
"TB11.00","Kidney dialysis with complication, without blame","TB11.00",,"19","IMRD"
"TB11.11","Renal dialysis with complication, without blame","TB11.11",,"9","IMRD"
"U641.00","[X]Kidny dialysis caus abn reac pt/lat comp no misad at time","U641.00",,"0","IMRD"
"Z131400","Warming patient by dialysis therapy","Z131400",,"0","IMRD"
"Z131500","Warming patient with warm haemodialysis","Z131500",,"0","IMRD"
"Z131600","Warming patient with warm peritoneal dialysis","Z131600",,"0","IMRD"
"Z132800","Cooling patient using cool peritoneal dialysis","Z132800",,"0","IMRD"
"Z1A..00","Dialysis training","Z1A..00",,"5","IMRD"
"Z1A1.00","Peritoneal dialysis training","Z1A1.00",,"911","IMRD"
"Z1A1.11","PD - Peritoneal dialysis training","Z1A1.11",,"2","IMRD"
"Z1A2.00","Haemodialysis training","Z1A2.00",,"134","IMRD"
"Z1A2.11","HD - Haemodialysis training","Z1A2.11",,"0","IMRD"
"Z919.00","Care of haemodialysis equipment","Z919.00",,"20","IMRD"
"Z919100","Priming haemodialysis lines","Z919100",,"12","IMRD"
"Z919200","Washing back through haemodialysis lines","Z919200",,"3","IMRD"
"Z919300","Reversing haemodialysis lines","Z919300",,"6","IMRD"
"Z919400","Recirculation of the dialysis machine","Z919400",,"0","IMRD"
"Z91A.00","Peritoneal dialysis bag procedure","Z91A.00",,"12","IMRD"
"Z91A100","Putting additive into peritoneal dialysis bag","Z91A100",,"0","IMRD"
"ZV45100","[V]Renal dialysis status","ZV45100",,"309","IMRD"
"ZV56.00","[V]Aftercare involving intermittent dialysis","ZV56.00",,"14","IMRD"
"ZV56000","[V]Aftercare involving extracorporeal dialysis","ZV56000",,"3","IMRD"
"ZV56011","[V]Aftercare involving renal dialysis NOS","ZV56011",,"19","IMRD"
"ZV56100","[V]Preparatory care for dialysis","ZV56100",,"44","IMRD"
"ZV56y00","[V]Other specified aftercare involving intermittent dialysis","ZV56y00",,"2","IMRD"
"ZV56y11","[V]Aftercare involving peritoneal dialysis","ZV56y11",,"6","IMRD"
"ZV56z00","[V]Unspecified aftercare involving intermittent dialysis","ZV56z00",,"2","IMRD"
"ZVu3G00","[X]Other dialysis","ZVu3G00",,"47","IMRD"
