"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"F25E.00","Stress-induced epilepsy","F25E.00",,"25","IMRD"
"F25F.00","Photosensitive epilepsy","F25F.00",,"455","IMRD"
"F25G.00","Severe myoclonic epilepsy in infancy","F25G.00",,"10","IMRD"
"F25G.11","Dravet syndrome","F25G.11",,"71","IMRD"
"F25X.00","Status epilepticus, unspecified","F25X.00",,"3394","IMRD"
"F25y.00","Other forms of epilepsy","F25y.00",,"389","IMRD"
"F25y000","Cursive (running) epilepsy","F25y000",,"4","IMRD"
"F25y100","Gelastic epilepsy","F25y100",,"48","IMRD"
"F25y200","Locl-rlt(foc)(part)idiop epilep&epilptic syn seiz locl onset","F25y200",,"596","IMRD"
"F25y300","Complex partial status epilepticus","F25y300",,"546","IMRD"
"F25y400","Benign Rolandic epilepsy","F25y400",,"1546","IMRD"
"F25y500","Panayiotopoulos syndrome","F25y500",,"76","IMRD"
"F25yz00","Other forms of epilepsy NOS","F25yz00",,"492","IMRD"
"F25z.00","Epilepsy NOS","F25z.00",,"16948","IMRD"
"F25z.11","Fit (in known epileptic) NOS","F25z.11",,"15883","IMRD"
"Fyu5000","[X]Other generalized epilepsy and epileptic syndromes","Fyu5000",,"22","IMRD"
"Fyu5100","[X]Other epilepsy","Fyu5100",,"122","IMRD"
"Fyu5200","[X]Other status epilepticus","Fyu5200",,"7","IMRD"
"Fyu5900","[X]Status epilepticus, unspecified","Fyu5900",,"21","IMRD"
"SC20000","Traumatic epilepsy","SC20000",,"2199","IMRD"
"ZS82.00","Acquired epileptic aphasia","ZS82.00",,"8","IMRD"
