"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","FREQUENCY","DATABASE"
"B327900","Malignant melanoma of great toe","B327900",,"18","IMRD"
"B327z00","Malignant melanoma of lower limb or hip NOS","B327z00",,"48","IMRD"
"B328.00","Malignant melanoma stage IA","B328.00",,"56","IMRD"
"B329.00","Malignant melanoma stage IB","B329.00",,"43","IMRD"
"B32A.00","Malignant melanoma stage IIA","B32A.00",,"17","IMRD"
"B32B.00","Malignant melanoma stage IIB","B32B.00",,"11","IMRD"
"B32C.00","Malignant melanoma stage IIC","B32C.00",,"8","IMRD"
"B32D.00","Malignant melanoma stage IIIA","B32D.00",,"5","IMRD"
"B32E.00","Malignant melanoma stage IIIB","B32E.00",,"10","IMRD"
"B32F.00","Malignant melanoma stage IIIC","B32F.00",,"7","IMRD"
"B32G.00","Malignant melanoma stage IV M1a","B32G.00",,"11","IMRD"
"B32H.00","Malignant melanoma stage IV M1b","B32H.00",,"5","IMRD"
"B32J.00","Malignant melanoma stage IV M1c","B32J.00",,"5","IMRD"
"B32y.00","Malignant melanoma of other specified skin site","B32y.00",,"102","IMRD"
"B32y000","Overlapping malignant melanoma of skin","B32y000",,"1","IMRD"
"B32z.00","Malignant melanoma of skin NOS","B32z.00",,"1072","IMRD"
"B33..00","Other malignant neoplasm of skin","B33..00",,"21923","IMRD"
"B33..13","Rodent ulcer","B33..13",,"22940","IMRD"
"B33..14","Malignant neoplasm of sebaceous gland","B33..14",,"52","IMRD"
"B33..15","Malignant neoplasm of sweat gland","B33..15",,"24","IMRD"
"B330.00","Malignant neoplasm of skin of lip","B330.00",,"248","IMRD"
"B331.00","Malignant neoplasm of eyelid including canthus","B331.00",,"322","IMRD"
"B331100","Malignant neoplasm of upper eyelid","B331100",,"43","IMRD"
"B331200","Malignant neoplasm of lower eyelid","B331200",,"153","IMRD"
"B332.00","Malignant neoplasm skin of ear and external auricular canal","B332.00",,"194","IMRD"
"B332000","Malignant neoplasm of skin of auricle (ear)","B332000",,"164","IMRD"
"B332100","Malignant neoplasm of skin of external auditory meatus","B332100",,"15","IMRD"
"B332200","Malignant neoplasm of pinna NEC","B332200",,"343","IMRD"
"B332z00","Malig neop skin of ear and external auricular canal NOS","B332z00",,"106","IMRD"
"B333.00","Malignant neoplasm skin of other and unspecified parts face","B333.00",,"299","IMRD"
"B333000","Malignant neoplasm of skin of cheek, external","B333000",,"642","IMRD"
"B333100","Malignant neoplasm of skin of chin","B333100",,"72","IMRD"
"B333200","Malignant neoplasm of skin of eyebrow","B333200",,"75","IMRD"
"B333300","Malignant neoplasm of skin of forehead","B333300",,"629","IMRD"
"B333400","Malignant neoplasm of skin of nose (external)","B333400",,"949","IMRD"
"B333500","Malignant neoplasm of skin of temple","B333500",,"524","IMRD"
"B333z00","Malignant neoplasm skin other and unspec part of face NOS","B333z00",,"158","IMRD"
"B334.00","Malignant neoplasm of scalp and skin of neck","B334.00",,"63","IMRD"
"B334000","Malignant neoplasm of scalp","B334000",,"584","IMRD"
"B334100","Malignant neoplasm of skin of neck","B334100",,"226","IMRD"
"B334z00","Malignant neoplasm of scalp or skin of neck NOS","B334z00",,"20","IMRD"
"B335.00","Malignant neoplasm of skin of trunk, excluding scrotum","B335.00",,"774","IMRD"
"B335000","Malignant neoplasm of skin of axillary fold","B335000",,"6","IMRD"
"B335100","Malignant neoplasm of skin of chest, excluding breast","B335100",,"157","IMRD"
"B335200","Malignant neoplasm of skin of breast","B335200",,"188","IMRD"
"B335300","Malignant neoplasm of skin of abdominal wall","B335300",,"41","IMRD"
"B335400","Malignant neoplasm of skin of umbilicus","B335400",,"2","IMRD"
"B335500","Malignant neoplasm of skin of groin","B335500",,"10","IMRD"
"B335600","Malignant neoplasm of skin of perineum","B335600",,"8","IMRD"
"B335700","Malignant neoplasm of skin of back","B335700",,"302","IMRD"
"B335800","Malignant neoplasm of skin of buttock","B335800",,"4","IMRD"
"B335900","Malignant neoplasm of perianal skin","B335900",,"120","IMRD"
"B335A00","Malignant neoplasm of skin of scapular region","B335A00",,"11","IMRD"
"B335z00","Malignant neoplasm of skin of trunk, excluding scrotum, NOS","B335z00",,"233","IMRD"
"B336.00","Malignant neoplasm of skin of upper limb and shoulder","B336.00",,"522","IMRD"
"B336000","Malignant neoplasm of skin of shoulder","B336000",,"127","IMRD"
"B336100","Malignant neoplasm of skin of upper arm","B336100",,"52","IMRD"
"B336200","Malignant neoplasm of skin of fore-arm","B336200",,"111","IMRD"
"B336300","Malignant neoplasm of skin of hand","B336300",,"152","IMRD"
"B336400","Malignant neoplasm of skin of finger","B336400",,"18","IMRD"
"B336500","Malignant neoplasm of skin of thumb","B336500",,"4","IMRD"
"B336z00","Malignant neoplasm of skin of upper limb or shoulder NOS","B336z00",,"13","IMRD"
"B337.00","Malignant neoplasm of skin of lower limb and hip","B337.00",,"1053","IMRD"
"B337000","Malignant neoplasm of skin of hip","B337000",,"7","IMRD"
"B337100","Malignant neoplasm of skin of thigh","B337100",,"66","IMRD"
"B337200","Malignant neoplasm of skin of knee","B337200",,"13","IMRD"
"B337300","Malignant neoplasm of skin of popliteal fossa area","B337300",,"2","IMRD"
"B337400","Malignant neoplasm of skin of lower leg","B337400",,"323","IMRD"
"B337500","Malignant neoplasm of skin of ankle","B337500",,"20","IMRD"
"B337600","Malignant neoplasm of skin of heel","B337600",,"1","IMRD"
"B337700","Malignant neoplasm of skin of foot","B337700",,"12","IMRD"
"B337800","Malignant neoplasm of skin of toe","B337800",,"5","IMRD"
"B337900","Malignant neoplasm of skin of great toe","B337900",,"3","IMRD"
"B337z00","Malignant neoplasm of skin of lower limb or hip NOS","B337z00",,"30","IMRD"
"B338.00","Squamous cell carcinoma of skin","B338.00",,"24343","IMRD"
"B339.00","Dermatofibrosarcoma protuberans","B339.00",,"777","IMRD"
"B33X.00","Malignant neoplasm overlapping lesion of skin","B33X.00",,"17","IMRD"
"B33y.00","Malignant neoplasm of other specified skin sites","B33y.00",,"113","IMRD"
"B33z.00","Malignant neoplasm of skin NOS","B33z.00",,"10133","IMRD"
"B33z.11","Squamous cell carcinoma of skin NOS","B33z.11",,"5035","IMRD"
"B33z000","Kaposi's sarcoma of skin","B33z000",,"127","IMRD"
"B3y..00","Malig neop of bone, connective tissue, skin and breast OS","B3y..00",,"78","IMRD"
"B3z..00","Malig neop of bone, connective tissue, skin and breast NOS","B3z..00",,"93","IMRD"
"B480.00","Malignant neoplasm of prepuce (foreskin)","B480.00",,"90","IMRD"
"B509.00","Malignant melanoma of eye","B509.00",,"208","IMRD"
"B582.00","Secondary malignant neoplasm of skin","B582.00",,"317","IMRD"
"B582000","Secondary malignant neoplasm of skin of head","B582000",,"21","IMRD"
"B582100","Secondary malignant neoplasm of skin of face","B582100",,"16","IMRD"
"B582200","Secondary malignant neoplasm of skin of neck","B582200",,"13","IMRD"
"B582300","Secondary malignant neoplasm of skin of trunk","B582300",,"37","IMRD"
"B582400","Secondary malignant neoplasm of skin of shoulder and arm","B582400",,"4","IMRD"
"B582500","Secondary malignant neoplasm of skin of hip and leg","B582500",,"14","IMRD"
"B582600","Secondary malignant neoplasm of skin of breast","B582600",,"67","IMRD"
"B582z00","Secondary malignant neoplasm of skin NOS","B582z00",,"38","IMRD"
"B628600","Cutaneous follicle centre lymphoma","B628600",,"9","IMRD"
"B62E300","Cutaneous T-cell lymphoma","B62E300",,"58","IMRD"
"B62xX00","Oth and unspecif peripheral & cutaneous T-cell lymphomas","B62xX00",,"182","IMRD"
"B932.00","Neoplasm of uncertain behaviour of skin","B932.00",,"578","IMRD"
"BA02.00","Neoplasm of unspecified nature of bone, skin and soft tissue","BA02.00",,"5","IMRD"
"BA02200","Neoplasm of unspecified nature of skin","BA02200",,"375","IMRD"
"BA02z00","Neoplasm of unspec nature of bone, skin or soft tissue NOS","BA02z00",,"1","IMRD"
"BB2..12","[M]Squamous cell neoplasms","BB2..12",,"11809","IMRD"
"BB2A.13","[M]Squamous cell carcinoma of skin NOS","BB2A.13",,"33","IMRD"
"BB36.00","[M]Metatypical carcinoma","BB36.00",,"16","IMRD"
"BB5RA00","[M]Merkel cell carcinoma","BB5RA00",,"734","IMRD"
"BB6..00","[M]Adnexal and skin appendage neoplasms","BB6..00",,"196","IMRD"
"BB60.00","[M]Skin appendage adenoma and carcinoma","BB60.00",,"3","IMRD"
"BB60100","[M]Skin appendage carcinoma","BB60100",,"8","IMRD"
"BB60z00","[M]Skin appendage adenoma or carcinoma NOS","BB60z00",,"1","IMRD"
"BB61100","[M]Sweat gland tumour NOS","BB61100",,"18","IMRD"
"BB62.00","[M]Apocrine adenoma and adenocarcinomas","BB62.00",,"44","IMRD"
"BB62100","[M]Apocrine adenocarcinoma","BB62100",,"14","IMRD"
"BB62z00","[M]Apocrine adenoma or adenocarcinoma NOS","BB62z00",,"2","IMRD"
"BB69.00","[M]Sebaceous adenoma and adenocarcinoma","BB69.00",,"208","IMRD"
"BB69100","[M]Sebaceous adenocarcinoma","BB69100",,"11","IMRD"
"BB69z00","[M]Sebaceous adenoma or adenocarcinoma NOS","BB69z00",,"5","IMRD"
"BB6z.00","[M]Adnexal and skin appendage neoplasm NOS","BB6z.00",,"43","IMRD"
"BBB5.00","[M]Adenocarcinoma with apocrine metaplasia","BBB5.00",,"5","IMRD"
"BBE..00","[M]Naevi and melanomas","BBE..00",,"3665","IMRD"
"BBE1.00","[M]Malignant melanoma NOS","BBE1.00",,"9412","IMRD"
"BBE1.11","[M]Melanocarcinoma","BBE1.11",,"51","IMRD"
"BBE1.12","[M]Melanoma NOS","BBE1.12",,"9657","IMRD"
"BBE1.14","[M]Naevocarcinoma","BBE1.14",,"3","IMRD"
"BBE1000","[M]Malignant melanoma, regressing","BBE1000",,"12","IMRD"
"BBE1100","[M]Desmoplastic melanoma, malignant","BBE1100",,"44","IMRD"
"BBE2.00","[M]Nodular melanoma","BBE2.00",,"392","IMRD"
"BBE4.00","[M]Balloon cell melanoma","BBE4.00",,"4","IMRD"
"BBEA.00","[M]Amelanotic melanoma","BBEA.00",,"220","IMRD"
"BBEC.00","[M]Malignant melanoma in junctional naevus","BBEC.00",,"10","IMRD"
"BBEE.00","[M]Malignant melanoma in precancerous melanosis","BBEE.00",,"3","IMRD"
"BBEG.00","[M]Malignant melanoma in Hutchinson's melanotic freckle","BBEG.00",,"82","IMRD"
"BBEG.11","[M]Lentigo maligna melanoma","BBEG.11",,"1221","IMRD"
"BBEG000","[M]Acral lentiginous melanoma, malignant","BBEG000",,"192","IMRD"
"BBEH.00","[M]Superficial spreading melanoma","BBEH.00",,"1153","IMRD"
"BBEM.00","[M]Malignant melanoma in giant pigmented naevus","BBEM.00",,"0","IMRD"
"BBEN.11","[M]Juvenila melanoma","BBEN.11",,"264","IMRD"
"BBEP.00","[M]Epithelioid cell melanoma","BBEP.00",,"9","IMRD"
"BBEQ.00","[M]Spindle cell melanoma NOS","BBEQ.00",,"44","IMRD"
"BBER.00","[M]Spindle cell melanoma, type A","BBER.00",,"2","IMRD"
"BBES.00","[M]Spindle cell melanoma, type B","BBES.00",,"2","IMRD"
"BBET.00","[M]Mixed epithelioid and spindle melanoma","BBET.00",,"1","IMRD"
"BBEz.00","[M]Naevi or melanoma NOS","BBEz.00",,"786","IMRD"
"BBGM.00","[M]Dermatofibrosarcoma NOS","BBGM.00",,"220","IMRD"
"BBGP.00","[M]Pigmented dermatofibrosarcoma protuberans","BBGP.00",,"28","IMRD"
"BBmD.00","[M] Cutaneous lymphoma","BBmD.00",,"509","IMRD"
"Byu4.00","[X]Melanoma and other malignant neoplasms of skin","Byu4.00",,"319","IMRD"
"Byu4000","[X]Malignant melanoma of other+unspecified parts of face","Byu4000",,"57","IMRD"
"Byu4100","[X]Malignant melanoma of skin, unspecified","Byu4100",,"722","IMRD"
"Byu4200","[X]Oth malignant neoplasm/skin of oth+unspecfd parts of face","Byu4200",,"6","IMRD"
"Byu4300","[X]Malignant neoplasm of skin, unspecified","Byu4300",,"141","IMRD"
"Byu5A00","[X]Malignant neoplasm overlapping lesion of skin","Byu5A00",,"29","IMRD"
"ByuDD00","[X]Oth and unspecif peripheral & cutaneous T-cell lymphomas","ByuDD00",,"10","IMRD"
"ZV10y14","[V]Personal history of malignant neoplasm of skin","ZV10y14",,"32","IMRD"
